%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au6-250-drift-au6-cd1-500

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 {v1,v2}
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {v1,v2}
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 {v1,v2,v3}
@attribute Class {class1,class2,class3,class4,class5,class6,class7,class8}

@data
3.55,54259,23.3,2.42,21946,0.316,78.5,92,4.6,4.5,55.1,v2,0.655,94.2,4926,800,0.644,5.1,0.73,602,30.8,0.41,2.51,85.7,6.68,0.775,0.581,0.39,9.62,0.59,v1,60.5,0.36,18.1,72.8,0.41,17595,6.6,0.774,v2,class3
3.04,53384,36.7,3.23,53876,0.495,84.9,65,4.42,9.2,52.6,v1,0.817,76.5,7408,743,0.311,6.29,0.37,819,26,0.3,1.32,92.2,6.84,0.485,0.432,0.78,9.51,0.62,v2,54.8,0.38,20.9,70.5,0.63,13904,6.8,0.769,v1,class3
3.63,47008,51.3,2.28,96512,0.326,74.3,93,4.61,4.7,52.8,v1,0.693,96.3,4680,797,0.406,5.74,0.48,699,24.6,0.3,4.03,84,6.99,0.349,0.536,0.45,9.62,0.39,v1,57.5,0.45,76.5,58.3,0.77,32160,6.6,0.733,v1,class7
2.35,55011,37.9,2.06,69064,0.349,71.7,94,4.59,7.7,50.6,v1,0.652,37,4779,746,0.248,3.02,0.62,605,27.7,0.28,1.85,79.8,7.05,0.119,0.616,0.84,9.46,0.27,v1,57.7,0.47,27.3,60.8,0.59,82537,6.59,0.74,v1,class7
3.57,45984,13.7,2.12,59396,0.151,84.8,93,4.64,7,50.6,v2,0.799,63.1,6280,762,0.302,3.73,0.69,606,23.9,0.29,2.53,87.6,6.94,0.39,0.574,0.52,9.84,0.41,v1,59.7,0.57,51.3,64.9,0.48,56015,6.2,0.769,v1,class4
1.96,52934,12.1,1.98,85551,0.354,77.6,86,4.6,9.2,50.2,v1,0.806,46.9,5230,807,0.24,5.58,0.49,275,28,0.28,1.63,77.7,6.92,0.174,0.346,0.96,9.09,0.62,v1,49.6,0.45,59.4,61.9,0.35,23132,6.58,0.768,v3,class2
3.65,56160,48.4,0.51,36890,0.166,78.4,80,4.26,6.5,51.4,v2,0.748,45.1,6818,799,0.445,3.32,0.7,597,29.8,0.23,1.02,74.6,7.4,0.914,0.62,0.92,9.07,0.45,v1,55,0.59,37.7,55.9,0.58,33251,7.15,0.75,v3,class5
3.32,46491,35.6,1.9,23958,0.217,77.2,71,4.55,9.4,51.9,v2,0.863,82.1,7226,743,0.711,6.22,0.25,607,24,0.22,1.9,93,6.95,0.279,0.619,0.49,9.09,0.62,v2,56.4,0.61,68.7,71.6,0.89,16117,7.59,0.845,v2,class3
3.87,50499,51.3,2.28,58259,0.495,78.5,63,4.46,9,50.4,v1,0.686,87.6,5762,743,0.24,3.29,0.54,821,27.7,0.45,1.35,62.8,7.03,0.448,0.352,0.48,9.12,0.42,v1,50.7,0.44,78.5,64.7,0.76,24903,8.19,0.764,v2,class5
3.87,55597,19.1,3.35,19648,0.167,74.7,71,4.31,6.5,55.3,v1,0.644,75.1,4375,740,0.856,6.14,0.69,603,34.4,0.23,0.43,89.9,7.37,0.175,0.449,0.89,9.26,0.62,v2,47.1,0.51,18.7,56.2,0.88,33668,6.24,0.693,v1,class7
1.61,46353,33.6,1.98,59784,0.498,77.5,69,4.61,5.4,50.2,v1,0.863,75.3,7263,756,0.648,6.01,0.69,382,25.8,0.29,3.94,97.1,7.37,0.855,0.514,0.85,9.69,0.21,v2,59.8,0.6,84.1,68.6,0.5,71020,7.13,0.776,v1,class5
2.96,46748,26.1,2.77,19787,0.164,78,72,4.56,9,51.9,v1,0.65,95.2,7355,764,0.653,4.68,0.2,819,27.9,0.22,1.24,91.7,7.32,0.885,0.399,0.9,9.08,0.23,v2,48.7,0.6,61.3,70.5,0.27,41379,6.6,0.78,v2,class8
2.67,54908,42.5,2.29,55873,0.284,80.6,60,4.51,5.8,52.7,v1,0.677,96.5,4142,761,0.755,5.4,0.45,486,25,0.34,0.82,89.7,6.79,0.391,0.37,0.94,9.05,0.35,v1,59.8,0.38,59.5,59.4,0.51,17761,7.97,0.837,v3,class5
2.66,47908,16,2.72,77219,0.495,80,89,4.35,5.7,52.3,v2,0.645,79,7079,804,0.252,6.27,0.17,823,24.1,0.3,1.27,76.8,7.05,0.398,0.49,0.67,8.3,0.24,v1,49.8,0.44,19.5,55,0.89,66852,6.6,0.741,v1,class8
1.68,47191,13.4,1.62,47861,0.498,77.7,93,4.36,4.4,50.2,v1,0.552,50.1,5887,741,0.387,6,0.43,813,24,0.26,3.05,66.8,6.77,0.551,0.395,0.42,9.83,0.28,v1,50.9,0.4,60.5,65,0.55,64152,7.81,0.7,v1,class6
3.69,51487,37.9,1.85,20589,0.154,77.6,56,4.56,8.7,51.5,v1,0.647,67.4,6769,760,0.609,6.19,0.27,811,27.9,0.26,1.85,94.6,6.88,0.247,0.456,0.48,9.72,0.35,v2,52.9,0.44,71.1,64.9,0.6,16311,7.54,0.743,v3,class5
3.42,55236,21.7,2.07,92151,0.163,78.4,91,4.6,7.6,54.6,v2,0.52,78.9,6378,808,0.642,6.19,0.46,695,32.2,0.47,0.52,84.8,7.03,0.909,0.372,0.56,9.04,0.25,v2,56.5,0.43,38.4,72.5,0.68,17797,8.56,0.747,v2,class4
3.73,51305,48.4,3.09,21559,0.496,83.8,59,4.61,3.8,50.6,v1,0.62,98.7,5449,803,0.248,4.25,0.36,607,26.6,0.29,0.46,78.8,6.87,0.43,0.393,0.98,9.56,0.43,v2,59.7,0.56,19.2,64.1,0.72,58075,6.91,0.72,v3,class1
2.08,52812,39,2.4,49818,0.316,75.2,79,4.44,3.4,53.4,v1,0.863,74.5,5705,777,0.239,6.06,0.37,603,28.3,0.3,3.5,77.9,6.97,0.16,0.415,0.52,9.4,0.21,v1,48.4,0.37,22.1,59.2,0.75,56485,6.59,0.767,v2,class1
2.71,48914,41.3,2.7,55899,0.495,71.6,94,4.59,7.9,51.5,v1,0.646,92.3,5667,810,0.636,4.05,0.49,787,26.5,0.25,3.94,78.5,6.94,0.481,0.402,0.98,9.74,0.32,v2,55.6,0.35,64.1,72.8,0.27,50127,6.6,0.799,v1,class1
2.41,55384,38.2,2.06,83919,0.496,75.9,70,4.66,4.8,50.2,v1,0.677,79.8,4418,805,0.725,3.64,0.7,351,28.2,0.35,2.66,79.8,6.8,0.222,0.36,0.96,9.2,0.33,v2,62.1,0.58,21.9,63.8,0.67,26196,6.4,0.754,v3,class3
2.62,46523,23.7,1.85,54977,0.315,71.8,71,4.6,7.4,54.4,v2,0.648,92.9,5930,800,0.869,4.33,0.48,728,33.8,0.26,0.95,89.9,6.96,0.695,0.327,0.82,9.17,0.27,v2,60.1,0.53,21.8,60.1,0.64,52339,6.94,0.8,v3,class1
3.84,52439,38,2.2,61721,0.151,78.1,93,4.54,3.5,51.4,v2,0.651,93.1,6946,777,0.417,6.29,0.47,732,26.3,0.15,1.13,90.6,7,0.475,0.359,0.81,9.05,0.47,v2,60.2,0.52,57.8,70.5,0.75,25916,8.63,0.839,v2,class2
3.39,52532,44.5,2.12,84768,0.155,76.5,89,4.34,8.8,50.2,v2,0.649,77.3,6204,746,0.303,4.97,0.41,497,26.2,0.39,1,80.5,8.1,0.758,0.623,0.92,9.73,0.27,v2,54.6,0.42,40.5,66.1,0.89,41593,7.1,0.735,v2,class6
2.4,56330,39.8,0.36,84347,0.315,72.5,78,4.54,6.8,51.4,v1,0.69,95.9,5446,771,0.241,4.08,0.26,598,33.7,0.17,0.43,82.3,8.31,0.191,0.35,0.86,9.12,0.61,v2,59.3,0.48,45.7,63.2,0.54,46861,6.58,0.702,v1,class3
1.26,54165,45.2,1.43,81215,0.284,79,70,4.41,8,52.2,v2,0.749,97.1,7326,778,0.554,3.18,0.14,819,24.4,0.21,2.35,69.9,8.1,0.161,0.461,0.61,9.03,0.31,v2,53.2,0.45,62.6,72.7,0.81,57535,6.55,0.766,v1,class5
2.75,54195,42.9,1.86,93018,0.29,75.4,93,4.28,6.6,50.2,v1,0.864,92.1,4820,805,0.586,4.08,0.18,632,30.8,0.29,2.25,81.4,7.32,0.659,0.341,0.94,9.83,0.62,v2,59,0.44,80.9,63.4,0.72,53443,7.08,0.826,v2,class3
3.72,52903,46.9,2.26,74307,0.404,79.1,52,4.65,4.6,51.1,v2,0.864,92.5,6829,802,0.854,5.08,0.42,813,25.3,0.45,1.98,74.5,6.8,0.185,0.602,0.47,9.13,0.41,v2,60.2,0.58,60.2,72.6,0.55,42631,7.16,0.819,v3,class3
3.1,55555,39.5,2.21,93360,0.146,78,91,4.55,7.2,52.6,v2,0.864,93.7,5497,761,0.649,4.75,0.14,525,24.4,0.45,2.68,65.6,6.92,0.281,0.437,0.45,8.68,0.31,v2,58.1,0.42,29.8,64.4,0.63,53401,6.79,0.771,v2,class3
3.7,48560,33.1,1.85,90134,0.193,78.4,74,4.43,5.2,52.2,v1,0.649,80.3,5824,809,0.651,5.77,0.7,811,33.5,0.25,3.62,66.4,6.86,0.107,0.622,0.43,9.73,0.28,v2,47.1,0.37,80.7,63.5,0.2,63565,7.76,0.776,v3,class3
3.59,50976,26.5,2.02,59259,0.172,77.7,72,4.64,4.7,51.6,v1,0.522,97.6,5606,745,0.348,4.03,0.63,609,34.2,0.37,1.81,88.5,8.2,0.23,0.524,0.61,9.46,0.62,v1,60.5,0.51,51.4,68.8,0.89,16135,6.51,0.756,v1,class5
3.86,53457,14.8,1.83,24304,0.498,84.5,89,4.67,7.8,50.4,v1,0.576,95.6,6986,803,0.607,6.34,0.37,316,24.4,0.29,3.27,66.1,6.72,0.939,0.596,0.97,9.04,0.35,v2,53.2,0.4,63.5,72.6,0.83,78727,7.06,0.776,v1,class4
3.49,53575,39.8,0.62,48398,0.497,71.3,82,4.4,7.4,55.8,v2,0.668,52.3,4858,796,0.405,6.18,0.61,584,25.2,0.29,4.03,75.2,6.98,0.791,0.531,0.88,9.06,0.47,v1,61.5,0.44,63.1,57.8,0.33,19133,7.09,0.764,v1,class4
3.52,55903,28.3,2.1,28465,0.175,80.1,92,4.49,8.9,50.8,v1,0.752,86.1,6156,810,0.671,4.84,0.37,589,28.2,0.22,0.95,72.3,7.92,0.257,0.346,0.86,9.07,0.6,v2,55.3,0.42,60.2,55.3,0.64,20248,7.37,0.843,v1,class4
3.52,50848,28.7,1.92,19930,0.315,74.1,78,4.67,4,50.4,v2,0.696,97.7,4723,764,0.88,4.95,0.6,716,26.4,0.17,2.31,83,7.35,0.265,0.595,0.88,9.08,0.48,v2,61.9,0.42,18.7,71.9,0.44,68427,7.59,0.768,v1,class1
1.54,55296,25,1.83,57852,0.167,76.1,64,4.35,6.9,52.5,v1,0.693,97.4,5613,795,0.641,3.65,0.43,603,34.2,0.29,1.98,62.7,6.86,0.133,0.617,0.41,9.49,0.46,v1,54.7,0.56,59.6,71.1,0.64,55376,8.46,0.736,v3,class6
2.31,53578,19,3.15,24488,0.164,78,85,4.23,7.8,51.1,v2,0.693,98.4,6507,803,0.596,3.1,0.15,609,24.6,0.36,3.91,79.8,6.97,0.956,0.443,0.68,9.04,0.6,v2,51.6,0.42,88.4,54.8,0.49,27094,7.18,0.724,v3,class2
3.67,49238,37.7,0.68,58517,0.15,78.7,60,4.69,8.9,52.1,v2,0.678,97.1,6647,796,0.81,4.98,0.72,604,24.6,0.37,0.74,85.4,8.49,0.29,0.599,0.97,9.24,0.62,v2,60.3,0.44,60,61.8,0.39,20904,8.36,0.748,v3,class6
2.66,46001,39.7,3.18,20643,0.205,78.5,78,4.24,5.2,54.6,v2,0.645,77.5,4199,746,0.65,6.33,0.18,552,34.3,0.23,2.06,81.5,7.05,0.959,0.439,0.92,9.7,0.62,v2,46.9,0.4,19,66.7,0.75,20980,6.32,0.798,v2,class1
1.92,55547,35,1.46,22719,0.495,78.5,94,4.48,7.7,55.4,v1,0.676,82,6624,805,0.641,5.34,0.59,606,30.6,0.29,3.53,95.2,6.98,0.14,0.376,0.98,9.11,0.43,v2,58.9,0.37,26.9,71.6,0.8,17135,7.47,0.812,v3,class2
3.28,55260,51.2,1.84,48461,0.278,77.9,94,4.25,8,50.2,v1,0.684,96.6,6648,801,0.634,6.35,0.71,282,26.1,0.15,0.47,90,6.98,0.361,0.572,0.89,9.46,0.23,v1,62.1,0.35,20.7,65.7,0.41,21877,6.6,0.779,v1,class3
3.44,47604,39.2,2.33,36033,0.263,79.3,91,4.49,3.9,50.9,v2,0.667,79,6099,763,0.645,4.93,0.73,633,28.6,0.46,1.91,76.3,7.04,0.291,0.332,0.67,9.12,0.32,v2,61.4,0.38,22.7,59,0.2,16489,8.58,0.841,v1,class4
3.59,52697,51.4,3.11,59474,0.315,77.4,94,4.27,6,52.7,v2,0.686,78.7,4966,764,0.46,4.25,0.25,817,27,0.3,3.02,94.6,7.37,0.165,0.353,0.39,9.03,0.25,v2,49.4,0.38,59.5,56.3,0.88,17162,6.62,0.744,v3,class4
3.55,50384,32.6,3.25,80252,0.495,71.5,71,4.33,8.3,50.2,v1,0.672,38.7,5706,743,0.377,3.1,0.18,813,30.1,0.33,2.38,92.7,8.16,0.179,0.459,0.42,9.06,0.22,v2,61.8,0.42,62.3,55.4,0.64,21064,7.51,0.847,v2,class4
3.53,55971,39.2,0.46,29490,0.496,74.1,67,4.66,9.4,50.2,v1,0.687,91.6,6983,772,0.449,6.07,0.6,608,31.9,0.47,1.09,94.4,7.1,0.176,0.618,0.85,9.57,0.27,v2,61.2,0.42,59.8,61,0.27,21838,6.45,0.723,v2,class2
3.77,54395,35.2,1.88,58496,0.314,75.8,57,4.7,7.3,50.6,v1,0.687,81.5,4916,757,0.235,6.37,0.38,655,33.6,0.45,3.31,72.4,8.28,0.883,0.604,0.4,9.25,0.4,v2,55.2,0.42,73.5,54.9,0.77,49749,6.59,0.717,v1,class1
3.35,56107,27.4,0.62,94062,0.315,84.4,64,4.69,6,53.1,v2,0.683,73,4854,809,0.236,5.92,0.28,631,26.6,0.28,4.07,90,6.68,0.144,0.521,0.95,9.04,0.27,v1,55.6,0.54,17.8,71.4,0.63,54975,6.58,0.802,v3,class4
1.46,55593,50.9,1.26,19925,0.171,82.8,72,4.48,6.7,50.2,v1,0.695,92.5,5496,764,0.814,5.92,0.15,602,24.5,0.28,1.08,92,7.5,0.375,0.619,0.97,9.03,0.45,v2,58.3,0.55,26.4,70.7,0.37,55635,7.53,0.798,v3,class7
1.24,47334,19.4,3.01,74580,0.155,77.6,83,4.42,7.1,54.4,v1,0.645,88.8,5922,763,0.332,5.51,0.72,465,24.4,0.47,3.24,91.7,7.19,0.279,0.625,0.71,9.1,0.43,v1,62.2,0.45,59.6,71.9,0.36,59371,6.99,0.714,v2,class1
3.79,55461,44.9,1.87,94961,0.165,77.4,85,4.59,8.8,51.9,v1,0.622,78.8,4527,764,0.744,6.32,0.26,684,30.3,0.15,4.03,73.2,8.38,0.633,0.327,0.41,9.64,0.29,v2,60.1,0.54,45.5,59.7,0.26,84471,7.56,0.685,v1,class4
1.72,46154,37.7,1.86,75771,0.495,80.5,68,4.44,8.4,50.2,v1,0.668,98.8,4671,747,0.823,3.83,0.69,340,27.7,0.3,3.31,74.8,7.01,0.533,0.518,0.83,9.14,0.62,v1,56.3,0.62,72.4,65,0.59,32908,7.31,0.712,v2,class3
2.15,53389,28.6,2.32,38630,0.329,77.1,67,4.69,4.8,52.1,v2,0.669,79.5,6589,803,0.65,5.46,0.4,599,24.6,0.46,3.73,87.3,7.82,0.494,0.457,0.85,9.82,0.62,v2,51.1,0.34,82.5,71.1,0.72,42351,7.19,0.753,v2,class4
3.75,55556,51.3,2.37,82642,0.497,82.9,90,4.6,4.7,52.5,v1,0.679,99.2,7264,788,0.235,5.66,0.15,813,30.5,0.45,3.47,81.4,6.8,0.186,0.616,0.85,9.08,0.38,v1,57.9,0.36,19.6,59.2,0.75,53462,6.93,0.697,v1,class3
3.32,46608,26.3,3.3,19149,0.261,83.1,69,4.56,6.2,50.2,v1,0.697,93.4,6681,753,0.238,3.12,0.17,437,27.4,0.26,3.39,98,7.02,0.19,0.437,0.69,9.71,0.27,v1,48.6,0.45,59.9,69,0.6,85147,7.3,0.785,v2,class6
3.43,46062,47.4,1.8,21661,0.148,72.1,88,4.33,7.8,51.7,v2,0.613,84,5473,762,0.649,5.92,0.72,737,34.3,0.42,2.18,65,6.69,0.139,0.609,0.93,9.78,0.32,v1,58.2,0.41,68.8,63.2,0.43,19980,6.88,0.767,v1,class3
3.45,56673,43.3,2.09,20288,0.167,79.1,72,4.64,7.6,51.7,v2,0.707,78.8,7522,741,0.801,6.37,0.6,464,27.2,0.25,1.91,92.7,6.83,0.658,0.405,0.96,9.47,0.21,v1,48.5,0.42,26.5,71.1,0.74,14009,6.34,0.79,v1,class2
3.75,54580,20.9,2.16,19140,0.17,77.4,73,4.65,7.4,50.2,v2,0.678,96.2,6364,809,0.24,5.91,0.57,720,25,0.45,3.82,90.9,6.92,0.232,0.462,0.84,9.5,0.62,v1,58.8,0.44,20.1,59.9,0.88,66423,6.97,0.753,v2,class6
1.46,56439,16.7,0.72,24362,0.496,78.4,55,4.54,5.6,51.2,v2,0.649,79.2,6063,808,0.493,5.33,0.55,498,33.5,0.28,3.33,90.8,6.78,0.925,0.625,0.97,9.44,0.39,v2,50,0.34,45.2,62.4,0.68,52100,6.92,0.844,v1,class7
3.28,46429,18.8,0.9,19319,0.496,71.1,88,4.49,5.8,51.6,v2,0.663,95.3,7033,757,0.646,3.6,0.5,819,24.2,0.28,0.56,84,6.89,0.202,0.354,0.61,9.41,0.59,v1,61.5,0.38,60.4,64.2,0.63,84327,6.74,0.766,v3,class3
2.46,54463,45.3,1.89,77532,0.162,80.8,75,4.43,6.5,52.3,v1,0.53,97.3,5215,744,0.585,4.69,0.68,722,29.1,0.33,3.81,90.8,6.85,0.679,0.623,0.91,9.42,0.57,v1,59,0.53,24.7,70.6,0.84,55854,7.08,0.727,v3,class6
2.95,46919,21.2,2.66,35563,0.282,78.7,94,4.55,7,50.2,v1,0.618,71.8,7018,740,0.502,5.96,0.4,815,25.5,0.19,0.72,92.7,8.12,0.538,0.329,0.83,9.23,0.62,v1,52,0.43,26,64,0.89,52906,7.4,0.824,v1,class4
3.6,53853,51.3,1.85,19638,0.156,75.1,93,4.42,6.5,52.7,v1,0.718,98.5,4177,807,0.477,3.38,0.68,247,33.8,0.46,3.91,81,6.89,0.102,0.33,0.45,9.72,0.26,v1,61.7,0.43,72.8,59,0.31,51237,7.07,0.695,v1,class2
3.65,55691,36.6,1.83,20833,0.279,81.9,73,4.27,4,53.8,v2,0.605,95.2,6044,747,0.515,5.26,0.69,607,23.9,0.24,0.67,82.4,6.99,0.603,0.551,0.57,9.07,0.44,v1,53.1,0.42,59.5,71.7,0.78,69996,6.58,0.755,v1,class7
1.65,46480,35,2.37,72026,0.477,77.4,90,4.66,9.2,50.2,v2,0.64,97.5,4393,747,0.629,5,0.51,811,32.9,0.23,4.13,80.6,8.41,0.371,0.453,0.55,9.86,0.3,v2,61.1,0.45,69.1,72,0.54,22779,7.63,0.805,v3,class6
2.52,46033,39.7,1.97,72876,0.155,78.5,94,4.61,5.2,50.7,v1,0.64,75.8,4992,786,0.602,3.6,0.54,797,24.6,0.29,2.94,82.8,6.94,0.188,0.466,0.48,9.19,0.27,v1,47.4,0.39,18.6,72.5,0.46,17335,7.41,0.757,v2,class1
3.29,50328,31.4,0.29,21844,0.496,78.1,68,4.63,7.7,52.7,v2,0.725,83.5,6173,764,0.603,6.04,0.6,694,25,0.28,4.13,78,6.98,0.545,0.618,0.89,9.08,0.51,v1,60.1,0.37,84.4,69.9,0.29,54444,6.6,0.761,v3,class4
2.57,53319,44.5,1.83,57177,0.257,83,90,4.59,8.2,52.5,v2,0.617,74.9,4730,763,0.598,5.99,0.36,410,32,0.16,2.3,87.1,6.99,0.105,0.557,0.41,9.29,0.43,v1,56,0.34,66.1,69.4,0.78,18377,6.58,0.768,v1,class3
3.39,56411,51.2,2.74,24015,0.172,72.9,82,4.7,7.7,54,v1,0.695,57.7,4135,808,0.243,6.16,0.47,276,26.6,0.3,3.55,87,6.89,0.893,0.572,0.39,9.74,0.37,v2,59.5,0.36,61.2,60,0.25,53069,7.13,0.707,v2,class3
1.42,53272,45.5,1.85,22548,0.219,73,85,4.23,9,50.9,v1,0.61,76.1,6363,788,0.25,6.34,0.69,600,31.9,0.39,1.68,88.7,6.87,0.128,0.402,0.86,9.05,0.35,v1,60.7,0.54,65,59.8,0.26,21246,8.54,0.83,v1,class2
1.55,50780,17.4,3.25,29664,0.157,79.1,94,4.63,4.7,50.2,v2,0.686,96.2,6269,747,0.454,6.22,0.42,316,31.2,0.47,2.54,96.2,6.96,0.86,0.438,0.64,9.78,0.25,v1,47.1,0.52,73.8,60.9,0.24,72072,8.58,0.689,v2,class4
1.78,50348,18.7,0.77,47545,0.415,74.6,69,4.65,7.3,50.5,v1,0.687,97,7185,741,0.735,3.22,0.6,665,25.9,0.24,1.89,98.2,7.03,0.622,0.619,0.65,9.62,0.6,v2,56.2,0.41,69.7,61.2,0.39,40223,6.51,0.756,v3,class4
3.55,46726,39.7,3.18,50226,0.498,85,68,4.62,6.1,55.9,v1,0.668,98.3,4263,772,0.644,3.62,0.48,256,28.2,0.28,3.04,79.2,6.93,0.144,0.365,0.92,9.89,0.27,v1,59.2,0.57,59.8,72.7,0.55,40310,7.87,0.689,v1,class6
2.1,49820,38.2,1.5,87194,0.147,71.8,79,4.69,8.4,51.5,v2,0.648,75.7,5242,776,0.646,5.92,0.41,515,34,0.29,2.51,91.2,6.69,0.769,0.528,0.88,9.13,0.23,v2,58.1,0.41,19.3,55,0.35,43896,7.19,0.687,v3,class8
2.88,48544,51.4,3.25,79315,0.498,78.5,81,4.43,8.2,50.2,v1,0.713,94.3,4767,793,0.646,6.24,0.14,604,28.6,0.23,3.75,81.6,7.95,0.107,0.519,0.61,9.13,0.61,v2,58,0.53,35.8,60.2,0.86,57011,6.59,0.806,v3,class7
3.69,55259,39.3,1.4,59550,0.147,84.6,94,4.69,8.7,50.3,v2,0.833,89.4,4858,763,0.853,5.97,0.52,748,34.5,0.24,3.27,78.9,7.14,0.123,0.457,0.45,9.63,0.46,v1,52.1,0.51,50.8,67.3,0.49,13998,6.27,0.709,v3,class4
3.68,55316,51.2,1.04,50873,0.463,72.4,94,4.66,5.2,55.8,v2,0.749,75.5,7055,798,0.603,6.03,0.46,621,34.1,0.27,2.39,73.6,6.81,0.105,0.524,0.53,9.48,0.21,v1,49.7,0.42,47.1,60.3,0.76,62588,7.04,0.831,v2,class1
3.59,54970,32.4,2.54,35901,0.498,77.6,71,4.6,3.4,54.6,v1,0.651,96.5,6106,744,0.649,5.65,0.67,718,33.4,0.22,3.72,92.1,7.05,0.597,0.493,0.55,9.07,0.25,v1,59.1,0.42,59.7,58.4,0.71,32533,7.22,0.815,v3,class4
2.74,48837,22.3,2.57,57445,0.495,71,78,4.69,6.4,52.1,v1,0.815,86.3,6405,807,0.495,4,0.44,602,25.7,0.47,3.68,92.3,7.47,0.413,0.349,0.95,9.09,0.25,v2,49.9,0.44,69.7,58.4,0.48,60545,6.6,0.748,v2,class3
1.47,53936,26.6,1.52,42132,0.2,71.1,67,4.39,8,52.5,v2,0.624,62.2,6953,803,0.817,5.18,0.58,755,34.6,0.4,1.12,97.3,6.9,0.503,0.614,0.55,9.75,0.44,v1,62.2,0.44,60.3,62.7,0.89,57024,8.43,0.735,v3,class8
2.71,53301,34.6,3.26,76335,0.262,78.7,87,4.33,5.2,51.6,v1,0.61,75.5,7493,810,0.65,4.74,0.34,731,26.5,0.19,1.8,72.5,8.14,0.151,0.593,0.85,9.04,0.44,v2,51.2,0.51,19,68.2,0.34,56473,7.55,0.755,v3,class1
