%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au6-1000

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 {v1,v2}
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {v1,v2}
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 {v1,v2,v3}
@attribute Class {class1,class2,class3,class4,class5,class6,class7,class8}

@data
3.86,48945,26.8,1.98,57289,0.165,75.5,56,4.24,3.9,50.6,v1,0.686,98.1,4721,769,0.24,5.92,0.73,632,26.1,0.3,0.81,75.5,7.03,0.189,0.619,0.96,9.73,0.43,v2,59.9,0.39,63.7,72.3,0.76,17393,7.92,0.767,v3,class5
3.83,46942,26,1.83,58376,0.492,78,94,4.59,8,51.9,v1,0.681,98.5,4408,810,0.252,5.98,0.16,815,33.1,0.27,3.51,89.5,7.27,0.909,0.44,0.63,9.09,0.26,v2,58.5,0.56,87.5,63.7,0.52,52975,7.46,0.759,v1,class5
3.14,55233,51,0.58,56006,0.351,83.5,60,4.47,8.9,52.6,v1,0.603,97.1,5646,763,0.238,5.95,0.5,750,32.5,0.19,1.28,80.1,7.59,0.467,0.525,0.87,9.78,0.26,v1,53.2,0.35,66.5,70.3,0.35,23167,7.62,0.772,v2,class1
2.76,52509,39.8,1.02,55919,0.153,71.4,88,4.54,8.3,53.3,v2,0.603,56.2,7444,806,0.63,6.24,0.41,803,24.2,0.18,2.42,85.9,6.97,0.763,0.394,0.92,9.24,0.43,v2,55,0.41,23.8,71.4,0.6,49663,7.1,0.788,v3,class6
3.48,47064,51.4,1.84,26935,0.492,72,57,4.6,5.4,52.1,v1,0.65,79.1,7358,764,0.777,6.03,0.7,601,24.3,0.47,3.69,62.7,6.74,0.125,0.618,0.87,9.11,0.55,v2,51.3,0.42,20.6,55.3,0.32,57501,8.04,0.821,v1,class3
2.41,55199,16.1,0.53,91293,0.165,72.4,91,4.62,5.4,51.8,v2,0.864,76.9,5863,751,0.406,5.49,0.24,610,24.4,0.25,0.76,76.9,7.04,0.217,0.622,0.96,9.04,0.27,v2,61.2,0.43,46.3,67.1,0.75,54398,6.7,0.808,v3,class3
2.34,53557,39.6,2.06,33781,0.189,83.6,86,4.63,8.5,52.1,v1,0.735,97.5,5248,769,0.435,6.17,0.38,596,30,0.46,3.13,92.8,6.91,0.898,0.478,0.84,9.06,0.46,v1,54,0.39,74.5,55.2,0.8,76907,7.28,0.708,v2,class1
3.71,51246,20.1,0.91,90479,0.17,73.1,67,4.55,6.9,54.6,v2,0.634,47.1,6990,809,0.617,6.25,0.16,599,24.1,0.15,3.64,66.8,6.91,0.099,0.409,0.87,9.31,0.22,v1,61.6,0.42,70.5,60,0.72,53818,6.56,0.729,v2,class5
2.11,54742,38.7,1.95,22182,0.496,78.4,52,4.65,8.6,53.6,v2,0.646,94.7,4184,763,0.249,5.49,0.4,602,26.4,0.23,4.01,94.8,6.91,0.699,0.476,0.67,9.13,0.28,v2,49.5,0.36,25.5,59.7,0.54,28372,6.35,0.836,v3,class6
2.26,52407,35.7,2.46,31992,0.172,77.8,57,4.61,9.3,50.2,v1,0.615,86.1,4748,809,0.245,6.26,0.29,821,27.6,0.29,3.47,88.4,6.73,0.613,0.607,0.84,9.8,0.49,v2,49.6,0.37,29.8,67.7,0.79,86702,7.65,0.785,v2,class2
1.44,47633,16.2,1.99,26212,0.228,72.9,67,4.64,7.6,50.3,v1,0.65,82.6,7353,795,0.889,3.82,0.71,605,26.9,0.3,2.14,97.3,6.87,0.423,0.51,0.64,9.1,0.55,v2,52,0.55,74.7,72.2,0.88,43825,7.19,0.708,v2,class8
3.71,55857,39.9,3.2,59701,0.194,78.8,90,4.29,4.8,54.7,v1,0.644,82.1,6571,803,0.433,6.22,0.15,619,33.3,0.45,0.94,97.1,7.27,0.717,0.616,0.94,9.79,0.43,v1,51.1,0.42,65.7,70.1,0.52,35609,7.32,0.841,v3,class5
3.19,54858,35.9,0.4,95859,0.149,77.7,93,4.32,4.2,52.2,v2,0.673,35,7514,805,0.642,5.91,0.52,734,24.9,0.47,0.44,87.2,6.91,0.143,0.626,0.86,9.1,0.62,v2,52.8,0.44,60.2,70.6,0.64,55553,7.65,0.747,v3,class7
3.76,47539,24.3,2.02,57863,0.315,71.4,85,4.41,8.3,50.2,v1,0.648,91,6010,760,0.558,4.51,0.25,821,34,0.37,1.4,75.7,8.62,0.188,0.624,0.45,9.89,0.44,v1,60,0.45,48.3,58.8,0.63,57889,7.18,0.746,v2,class4
1.45,53849,46.7,1.97,20058,0.315,78.7,89,4.33,4.8,51.5,v2,0.644,95.2,5872,743,0.631,5.87,0.61,603,29,0.21,3.83,66.2,6.85,0.922,0.606,0.79,9.67,0.53,v1,53.5,0.48,71.3,55.4,0.64,19470,7.44,0.738,v2,class1
3.79,56015,25.2,3.06,20055,0.315,71.5,68,4.66,9.3,51.1,v1,0.846,77.3,4635,768,0.308,6.12,0.15,609,27.4,0.36,3.17,84.5,7.1,0.731,0.575,0.73,8.7,0.28,v1,61,0.51,59.9,70.4,0.89,81699,6.64,0.78,v2,class8
3.77,54496,42.4,3.23,91275,0.497,79.8,72,4.44,8.1,50.2,v1,0.636,95.4,4286,798,0.643,5.03,0.37,811,27.5,0.21,3.55,93.1,7.05,0.167,0.329,0.98,9.07,0.27,v2,58.6,0.45,73.8,70.8,0.68,19518,7.54,0.81,v2,class5
3.16,52857,39.7,2.36,29111,0.153,73.3,92,4.47,5.6,50.2,v2,0.687,81.4,7027,774,0.253,6.06,0.35,699,33.6,0.21,4.03,92.1,7.11,0.573,0.626,0.5,9.21,0.22,v2,59.4,0.55,33.1,57.7,0.89,20490,6.24,0.804,v2,class3
3.34,53993,39.9,1.66,58040,0.154,72.2,68,4.53,9.4,51.4,v1,0.641,76.1,4603,804,0.24,6.14,0.45,610,28.4,0.29,3.99,79.9,7.89,0.492,0.383,0.94,9.06,0.62,v2,61.1,0.45,22.3,56.4,0.23,23096,7.08,0.763,v2,class6
3.46,52177,45.5,1.4,58808,0.385,84.5,92,4.54,4.8,50.2,v1,0.538,77.3,5336,773,0.247,6.15,0.16,221,29.4,0.18,1.13,97.2,6.76,0.233,0.539,0.62,9.78,0.44,v1,61.4,0.39,71,68,0.48,34513,8.05,0.775,v2,class3
2.11,55068,39.7,1.84,21226,0.399,71.6,69,4.62,3.5,53.1,v2,0.566,82.3,7413,797,0.647,3.15,0.69,600,27.9,0.46,2.61,75.5,6.89,0.605,0.475,0.87,9.74,0.42,v1,50,0.53,65.3,70.3,0.89,21242,6.6,0.813,v1,class4
3.75,46394,16,1.83,20165,0.495,72.9,73,4.7,5.7,51.5,v1,0.649,93,6242,744,0.245,6.25,0.13,314,34.6,0.28,3.84,81.5,6.85,0.137,0.623,0.75,9.88,0.55,v2,52.5,0.49,59.6,62.3,0.77,37715,6.58,0.727,v1,class3
3.54,53597,12.8,3.07,49304,0.316,76.7,60,4.68,7.3,51.4,v2,0.766,97,4783,764,0.724,6.36,0.38,818,26.4,0.15,2.38,97.5,6.77,0.67,0.613,0.8,8.82,0.55,v2,57.9,0.42,69.7,70.7,0.77,79215,6.59,0.753,v2,class3
2.46,56116,47.3,0.62,93306,0.313,77.7,94,4.69,8.4,53.5,v1,0.815,67.6,5044,808,0.551,4.07,0.37,471,33.9,0.46,3.36,67.1,7,0.539,0.387,0.67,8.32,0.29,v1,58.9,0.62,20.8,59.1,0.63,21701,7.38,0.826,v1,class8
2.26,55741,37.7,3.29,56856,0.316,75.2,58,4.69,9.5,52.3,v1,0.51,80.4,5781,800,0.251,4.85,0.64,820,24.3,0.24,3.81,86.4,6.9,0.127,0.511,0.85,9.73,0.23,v2,61.2,0.4,60.2,66,0.77,60927,6.59,0.685,v2,class3
3.78,52948,25.6,2.52,24148,0.497,79.2,73,4.67,5,51.3,v2,0.497,52.1,5898,782,0.387,5.34,0.64,349,23.9,0.22,2,80.3,6.91,0.545,0.469,0.93,9.08,0.27,v2,56.4,0.39,66.1,71.1,0.88,64097,6.6,0.701,v3,class2
3.56,55447,26.8,1.88,81146,0.316,77.1,70,4.47,7.8,50.9,v1,0.692,82.2,5513,774,0.238,5.88,0.23,736,34.2,0.26,3.52,92,6.88,0.253,0.334,0.9,9.13,0.49,v1,59.4,0.57,17.8,60.1,0.64,55197,7.27,0.716,v2,class1
3.57,48924,48.7,2.08,55917,0.158,77.6,94,4.67,8.8,56,v1,0.691,80.6,6341,810,0.36,3.06,0.71,812,26,0.18,3.86,98,7.59,0.28,0.533,0.54,9.03,0.51,v2,59.8,0.46,34.5,60.8,0.61,16927,6.31,0.811,v3,class8
1.92,46277,26.8,2.97,49777,0.285,77.1,55,4.36,5.1,50.2,v2,0.513,86.7,6359,758,0.541,6.02,0.37,549,27.1,0.27,1.31,82.8,6.97,0.591,0.621,0.55,9.08,0.47,v1,59.8,0.34,83.8,71.7,0.89,61243,6.92,0.793,v3,class3
3.33,52057,46.6,2.93,36480,0.172,71.6,57,4.69,7.5,52.7,v2,0.677,78.4,7126,763,0.624,5.1,0.59,603,26.5,0.16,2.41,88.8,6.97,0.813,0.548,0.76,9.04,0.24,v1,60.2,0.4,78.9,57.1,0.78,74293,7.59,0.77,v3,class4
3.59,50787,38.8,0.49,45302,0.147,78,81,4.51,5.6,50.2,v1,0.822,74.6,6947,761,0.647,6.37,0.51,812,30.2,0.23,2.12,96.7,7.32,0.138,0.623,0.78,8.29,0.61,v1,59.3,0.44,72.3,68.9,0.67,18033,7.34,0.762,v1,class3
3.47,55857,14.1,1.83,57051,0.316,78.1,75,4.44,3.6,52.9,v1,0.646,84.5,6274,744,0.295,3.78,0.52,304,30.6,0.28,3.68,91.2,6.91,0.23,0.447,0.62,9.3,0.47,v1,60.4,0.36,74.1,72.7,0.88,78351,7.17,0.798,v3,class6
1.87,53916,38.2,1.94,68487,0.496,79.7,71,4.57,4,52.5,v2,0.69,98.2,7168,759,0.61,4.78,0.16,657,33.3,0.15,3.12,89.2,7.06,0.214,0.622,0.98,9.13,0.43,v1,58.9,0.42,68.6,70.6,0.47,63543,7.21,0.771,v1,class2
3.63,53582,27.7,1.99,24353,0.152,78.2,91,4.62,8.2,56,v2,0.661,95.8,6639,760,0.237,5.95,0.52,752,33.3,0.47,1.26,95.6,6.73,0.512,0.572,0.46,9.64,0.35,v1,59.8,0.47,60.1,60.7,0.77,53422,7.98,0.831,v1,class4
3.24,56258,15.1,1.92,78898,0.367,74.8,61,4.7,7.8,50.2,v1,0.627,37.8,6406,752,0.601,3.65,0.48,604,28.9,0.22,3.67,90.1,6.73,0.695,0.491,0.93,9.03,0.35,v1,58.5,0.59,68.1,60.8,0.35,30852,6.6,0.802,v3,class2
3.31,56323,41.9,1.91,23022,0.316,71.7,56,4.31,8.7,51.3,v2,0.672,82.1,5352,761,0.539,5.98,0.48,729,32.4,0.29,0.77,67.1,6.85,0.559,0.558,0.67,9.69,0.35,v1,61.4,0.37,22.5,54.7,0.35,76950,7.4,0.743,v3,class3
3.67,52596,31.8,0.28,42808,0.498,72.9,94,4.43,3.8,53.4,v2,0.625,82.4,4156,741,0.464,3.58,0.37,794,24.1,0.25,2.53,93.5,6.71,0.276,0.504,0.59,9.55,0.27,v1,59.9,0.45,77.4,72.2,0.88,55111,7.01,0.792,v3,class4
3.4,55087,37,1.06,94008,0.315,77.6,94,4.37,6.3,52.9,v1,0.864,83,6420,803,0.647,6.31,0.7,649,26.3,0.15,0.99,81.7,6.91,0.12,0.419,0.93,9.09,0.25,v1,53.6,0.56,42.9,61.2,0.23,67873,6.73,0.728,v2,class3
3.73,53192,41.7,0.57,59079,0.17,77.9,88,4.62,5.2,52.7,v2,0.645,88.5,7158,763,0.515,6.36,0.16,590,24.1,0.17,1.78,81,6.88,0.144,0.624,0.78,9.1,0.62,v1,50.3,0.44,18.5,58.4,0.69,74521,7.19,0.73,v2,class8
2.66,48765,42.7,0.52,32603,0.497,85.4,93,4.67,5.9,55.7,v1,0.803,96.8,6928,775,0.714,5.95,0.15,792,33.7,0.47,1.73,72.5,6.69,0.116,0.461,0.68,9.07,0.28,v2,56.7,0.39,70.1,56,0.64,20838,7.66,0.744,v3,class7
3.57,55084,39.7,0.44,23935,0.498,72.7,89,4.24,9.2,54.6,v2,0.686,96.6,5960,804,0.569,6.3,0.17,367,26.1,0.46,0.98,78.7,6.69,0.237,0.429,0.88,9.1,0.54,v2,59.5,0.34,71.8,63.1,0.24,39988,7.56,0.722,v3,class3
3.35,55142,51.4,2.32,77245,0.166,75,92,4.63,7.3,53.8,v2,0.687,75.2,6598,805,0.348,3.21,0.13,603,25.1,0.23,0.96,96.3,6.9,0.143,0.626,0.93,9.54,0.42,v2,59.9,0.44,33.9,60.5,0.63,75489,6.59,0.739,v3,class2
3.58,53146,33.6,3.34,86104,0.497,73,79,4.68,8.9,50.9,v2,0.626,77.7,4143,760,0.682,4.87,0.65,492,27.4,0.45,0.85,97.5,7.06,0.333,0.624,0.9,8.94,0.26,v1,55.9,0.4,19.9,56.6,0.78,36079,8.58,0.741,v2,class3
3.56,53783,35.4,0.64,24125,0.166,73.8,90,4.69,3.5,50.2,v2,0.864,76.9,4576,743,0.242,4.78,0.14,499,24.2,0.29,3.57,97,7.77,0.741,0.46,0.8,9.11,0.62,v2,61.7,0.53,60,58.7,0.3,58813,7.35,0.838,v2,class4
3.87,51421,38.8,1.86,58742,0.498,79.4,70,4.33,8,50.2,v2,0.645,55.6,7361,765,0.606,5.36,0.17,815,24.2,0.19,0.42,68.4,8.41,0.701,0.601,0.85,9.35,0.48,v1,59.1,0.62,18.9,64.7,0.31,47721,6.29,0.745,v3,class2
1.58,52564,20.3,2.12,21827,0.316,85.5,77,4.42,4.6,51,v1,0.684,94.6,5635,761,0.642,6.11,0.47,337,26.5,0.25,1.76,89.5,6.9,0.565,0.339,0.97,9.8,0.22,v1,59.1,0.55,62.8,64.6,0.31,53157,6.59,0.759,v3,class6
3.5,51440,35.4,2.1,24083,0.493,71.1,94,4.5,5.6,51.5,v2,0.481,84.5,6948,763,0.427,6.2,0.7,823,33.5,0.16,1.04,93.8,7.19,0.119,0.366,0.92,9.16,0.43,v1,58.1,0.42,65.7,63.2,0.19,18104,6.58,0.742,v1,class7
3.59,53134,51.4,2.04,93912,0.497,73.1,56,4.69,8,50.2,v2,0.687,93.7,6585,807,0.856,5.3,0.53,815,25.1,0.18,3.54,91.8,6.95,0.561,0.518,0.89,9.88,0.27,v1,59.6,0.5,44.6,60.6,0.22,15950,8.65,0.838,v2,class7
1.84,48075,28.1,1.87,38485,0.263,74.4,74,4.57,7.6,50.8,v2,0.864,98.7,7397,804,0.694,4.07,0.13,746,28.2,0.2,0.5,92.2,7.47,0.133,0.625,0.42,9.44,0.22,v2,57.8,0.4,19.2,58.2,0.77,57045,6.87,0.763,v2,class2
3.35,55322,22.6,2.96,29563,0.219,77.8,69,4.55,7.7,50.2,v2,0.864,98.5,4716,760,0.463,5.51,0.73,595,31.1,0.23,1.75,84.9,7.09,0.429,0.58,0.54,9.6,0.32,v2,55.8,0.45,62.4,56.7,0.4,40144,6.84,0.764,v3,class3
3.81,49205,24.9,2.26,57834,0.279,78.1,93,4.24,7.9,51.7,v1,0.644,96.1,4859,763,0.237,3.08,0.15,674,32.5,0.27,2.04,63.3,6.71,0.169,0.503,0.95,8.36,0.38,v1,48.7,0.58,18.7,67.3,0.34,17284,8.63,0.84,v3,class5
1.43,55768,15.8,2.13,23432,0.423,77.2,64,4.59,8.8,52.1,v1,0.587,95.9,6915,750,0.59,3.85,0.5,606,24.2,0.26,0.86,88.6,7,0.84,0.514,0.49,9.06,0.26,v2,61.9,0.62,74.4,60.8,0.63,79755,6.36,0.75,v3,class5
1.27,53869,38.2,1.85,39069,0.164,72.9,58,4.29,7.4,55.4,v1,0.66,45.7,4255,764,0.596,6.02,0.69,366,24.3,0.27,3.19,63.2,8.35,0.151,0.626,0.92,9.89,0.62,v1,58.1,0.38,19.1,58.6,0.72,76447,8.51,0.821,v1,class8
2.86,55623,27,2.09,23865,0.497,78.5,70,4.64,9.2,56,v2,0.864,92.8,4701,754,0.636,4.33,0.52,819,26.7,0.16,2.46,78.9,7.16,0.538,0.619,0.77,9.82,0.26,v1,51.7,0.39,43.9,56.1,0.79,28258,6.49,0.767,v2,class1
3.34,53235,38,2.45,38576,0.166,78.9,69,4.67,6.7,53.4,v2,0.67,81.7,6356,801,0.756,6.17,0.69,812,25.7,0.15,1.73,98,7.91,0.652,0.507,0.91,8.63,0.29,v1,60.5,0.45,66.8,56.9,0.32,14268,7.41,0.737,v3,class4
2.04,49930,51.1,1.84,24285,0.149,77.7,83,4.47,7.4,50.2,v2,0.685,74.5,5921,778,0.647,6.24,0.38,598,24.6,0.23,2.56,82.8,8.54,0.146,0.326,0.93,9.12,0.3,v2,60.9,0.44,19.7,57.4,0.42,82236,7.18,0.694,v2,class7
3.45,47957,23.2,2.48,37088,0.315,78,68,4.64,8.6,50.2,v2,0.693,81.4,4953,810,0.802,6.26,0.41,821,24,0.26,1.01,98.3,8.08,0.308,0.617,0.9,9.09,0.25,v2,56.4,0.41,66.4,63.6,0.88,31887,6.6,0.73,v1,class8
3.76,53794,51.1,1.11,24851,0.147,82.4,56,4.65,5,50.6,v2,0.68,83,5890,768,0.6,5.09,0.19,820,26.6,0.46,4.06,80,6.9,0.292,0.59,0.63,9.69,0.45,v1,55,0.4,67.8,64.3,0.87,82602,7.58,0.701,v1,class7
3.48,51529,49.6,1.42,59194,0.172,75.7,94,4.68,7.5,50.4,v2,0.684,53.7,6532,746,0.818,5.45,0.68,802,25.8,0.26,0.93,63.8,7.38,0.237,0.475,0.6,9.08,0.6,v2,60.1,0.59,74.3,71.8,0.65,22799,7.39,0.831,v2,class4
2.88,56640,22.1,1.98,35474,0.157,77.8,54,4.49,7.5,50.4,v2,0.694,38.5,7306,772,0.49,3.69,0.16,626,26.3,0.28,1.26,62.8,7,0.383,0.617,0.49,9.05,0.43,v1,59.7,0.44,40.7,61.5,0.89,46934,6.59,0.692,v2,class4
3.77,53025,31.8,2.12,93302,0.168,78.7,81,4.25,8.8,54.8,v2,0.527,80.5,4998,806,0.683,6,0.13,689,31.5,0.21,4.12,78.3,7.06,0.105,0.332,0.45,9.12,0.56,v1,59.6,0.49,60.2,59.8,0.4,52623,6.85,0.764,v2,class1
1.26,49418,33.6,1.92,44875,0.496,78.6,70,4.29,7.1,52.2,v1,0.609,85.8,4681,747,0.642,6.23,0.58,391,31.2,0.26,2.21,87.7,6.99,0.808,0.349,0.96,9.09,0.6,v1,57.1,0.38,59.6,59.5,0.87,60579,7.03,0.724,v3,class5
1.89,48292,24.6,2.02,94590,0.498,72.5,84,4.27,6.7,50.2,v2,0.679,80.4,5332,799,0.637,5.92,0.52,332,31.3,0.28,2.06,79.8,7.48,0.24,0.333,0.48,8.57,0.25,v1,57,0.54,71.5,56,0.89,16643,6.58,0.766,v1,class4
3.03,46777,37.5,3.02,19865,0.495,73.4,66,4.67,9.5,50.2,v1,0.619,96.9,6923,801,0.234,5.08,0.48,610,24,0.36,1.92,87.8,7.02,0.233,0.539,0.89,9.12,0.55,v2,60.1,0.43,17.9,71.7,0.86,57195,6.53,0.739,v2,class4
3.34,49279,39.9,2.88,58393,0.497,79.1,83,4.7,8.4,51.6,v1,0.675,97.4,7020,771,0.518,3.86,0.49,817,27.8,0.45,3.57,83.7,6.96,0.165,0.524,0.86,9.03,0.47,v2,58,0.44,58.2,62.4,0.64,57895,7.27,0.694,v3,class7
2.52,49555,39.7,2.06,23986,0.492,73.5,87,4.3,3.9,50.7,v1,0.626,96.1,4771,803,0.867,3.06,0.21,450,34.6,0.25,3.27,72.4,6.69,0.109,0.463,0.98,9.05,0.22,v1,58.3,0.44,65.8,64.9,0.85,85389,6.59,0.788,v1,class1
1.62,52904,32.1,1.93,24366,0.315,74.7,87,4.69,9.3,53.1,v1,0.696,50.4,5376,767,0.594,5.69,0.4,761,24.8,0.36,1.74,85.3,7.05,0.33,0.332,0.87,9.2,0.47,v2,62,0.42,79.9,69.1,0.32,71172,6.7,0.724,v2,class7
1.35,51462,40.2,0.58,84388,0.316,78.6,54,4.6,3.7,50.5,v1,0.655,67.8,7154,741,0.644,5.9,0.5,466,25.4,0.26,3.39,94.6,7.8,0.175,0.491,0.87,9.1,0.23,v2,58.5,0.36,77.9,58.6,0.85,15106,7.58,0.739,v2,class3
3.29,54251,36.2,1.93,33600,0.497,78.6,67,4.65,8.4,51.2,v1,0.614,97.2,6868,746,0.239,4.42,0.7,477,29.5,0.24,3.27,75.5,7.35,0.348,0.448,0.91,9.14,0.24,v2,52.3,0.45,28.1,55.8,0.36,16666,6.88,0.731,v1,class3
2.25,49546,51.4,2.11,22900,0.316,77.2,69,4.53,4.9,52.2,v1,0.687,79.3,5485,764,0.624,4.52,0.14,607,25.7,0.3,1.51,73.7,8.54,0.93,0.446,0.9,8.7,0.47,v1,48.3,0.42,80.8,56.8,0.35,69876,7.05,0.753,v1,class3
1.54,55276,37.1,0.55,46979,0.152,75.6,70,4.58,5.6,54.1,v1,0.646,49.4,7183,752,0.87,6.01,0.68,601,30.3,0.43,1.92,84.8,7.01,0.162,0.334,0.42,9.32,0.62,v2,53.4,0.4,19.2,57.2,0.25,41823,7.76,0.686,v1,class8
1.33,51011,29.3,2.06,23364,0.166,83.9,67,4.28,6.8,52.3,v1,0.65,56.7,7202,799,0.238,3.71,0.6,822,26.9,0.3,1.24,92.6,7.06,0.1,0.469,0.62,9.06,0.53,v2,57.4,0.36,28.6,56.9,0.54,16614,6.59,0.753,v2,class6
3.67,49568,51.2,1.97,61447,0.152,72.5,67,4.42,7.8,52.5,v1,0.562,95.3,4851,762,0.234,6.3,0.37,614,26.3,0.21,3.91,93.6,7.15,0.275,0.615,0.42,9.13,0.26,v1,54.9,0.43,54.8,62.6,0.65,54659,6.59,0.759,v2,class5
1.42,55585,45.9,2.27,21404,0.146,75.7,53,4.43,4.7,50.8,v2,0.713,93.7,6488,763,0.24,5.67,0.55,662,26.2,0.23,1.44,95.6,8.48,0.669,0.496,0.81,9.29,0.61,v2,48.7,0.61,20.6,54.7,0.73,79786,8.46,0.782,v1,class6
3.57,47434,48.2,1.89,82485,0.497,85,82,4.35,8.2,50.3,v2,0.671,74.9,6035,805,0.441,4.5,0.5,821,34.5,0.16,1.3,71.6,6.73,0.306,0.457,0.48,9.12,0.62,v2,54.5,0.45,61.1,56.2,0.41,52984,6.35,0.76,v1,class1
2.43,54120,45.7,2.76,71230,0.315,79.7,68,4.69,3.4,50.2,v1,0.602,95.3,6836,807,0.339,6.02,0.73,815,29.4,0.21,3.09,82.4,6.9,0.893,0.61,0.94,9.18,0.25,v1,57.3,0.61,74.1,71.2,0.26,43965,7.65,0.827,v1,class5
3.71,56287,37.5,2.31,83288,0.271,72.5,62,4.4,9.3,53.8,v2,0.646,76.9,6430,747,0.61,5.29,0.48,817,32.5,0.45,3.35,70.5,6.72,0.306,0.605,0.98,9.09,0.46,v1,61,0.34,45.8,61,0.45,41081,6.45,0.722,v2,class3
1.92,53245,37.2,1.85,19791,0.315,76.7,90,4.59,6.7,50.4,v1,0.676,77.9,6736,761,0.855,6.02,0.38,604,33.5,0.22,1.56,98.3,6.99,0.874,0.442,0.52,9.41,0.23,v1,48.5,0.53,21.5,55.4,0.53,55644,8.28,0.748,v3,class4
1.29,51314,40,2.01,20887,0.164,73.1,90,4.24,9.1,50.2,v1,0.691,43.7,7261,763,0.648,6.03,0.73,787,24,0.47,2.67,86,7.11,0.269,0.541,0.57,9.1,0.27,v2,52.4,0.63,27.2,62.1,0.44,59258,7.43,0.812,v2,class5
1.57,56475,50.9,2.02,35388,0.316,74.5,75,4.67,9,51.5,v1,0.65,76.6,5600,810,0.64,5.91,0.5,575,26.7,0.23,1.21,86.4,6.73,0.915,0.602,0.6,9.07,0.52,v1,59.9,0.38,67.1,72,0.83,74774,7.23,0.752,v1,class3
