@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10}

@data
0.053511,0.109406,0.167169,0.272424,0.11996,0.087456,0.345012,0.03761,0.357144,0.048795,0.077178,0.151647,0.05622,0.082598,0.051732,0.095832,0.021608,0.04756,0.184432,0.120198,0.109162,0.020852,0.0306,0.078752,0.114937,0.108429,0.051118,0.063873,0.020673,0.070061,0.108923,0.081444,0.050182,0.019162,0.054772,0.080174,0.051042,0.041996,0.045273,0.063729,0.041091,0.024111,0.063582,0.043681,0.030682,0.017464,0.020332,0.018793,0.049877,0.040102,0.054711,0.0845,0.094589,0.103819,0.090717,0.063874,0.125288,0.091368,0.08012,0.060645,0.12172,0.020377,0.038379,0.05727,0.098635,0.086104,0.044885,0.139475,0.085368,0.052762,0.041771,0.284267,0.091411,0.3835,0.003542,0.315782,9
0.201069,0.20645,0.092948,0.301124,0.274361,0.153856,0.305189,0.206685,0.205252,0.19823,0.052918,0.153686,0.238686,0.136203,0.079961,0.014165,0.185103,0.139826,0.137883,0.070792,0.039391,0.09903,0.103805,0.133972,0.056018,0.059942,0.036589,0.059686,0.029401,0.045387,0.055263,0.085348,0.010905,0.058692,0.112485,0.051444,0.058063,0.019286,0.096023,0.085232,0.038338,0.051479,0.044143,0.052611,0.074383,0.053768,0.019604,0.042094,0.068639,0.024258,0.053947,0.062651,0.034424,0.048735,0.077293,0.075085,0.013312,0.033847,0.079732,0.112439,0.024215,0.135301,0.113535,0.082358,0.077576,0.180019,0.13635,0.057241,0.105478,0.083925,0.077573,0.067597,0.118868,0.321941,0.169453,0.311543,9
0.137664,0.29631,0.147027,0.240008,0.315339,0.098152,0.317185,0.095293,0.349482,0.27795,0.082246,0.023272,0.037555,0.080031,0.118697,0.073903,0.147659,0.046839,0.149121,0.111596,0.068327,0.105598,0.04492,0.063432,0.150872,0.045689,0.048518,0.049307,0.067675,0.061426,0.046229,0.134465,0.04026,0.098619,0.063937,0.05717,0.089441,0.055814,0.016826,0.072109,0.044319,0.074908,0.032207,0.064739,0.017315,0.091357,0.073142,0.071135,0.038725,0.047223,0.10018,0.044799,0.065951,0.119468,0.0541,0.050375,0.054058,0.084886,0.081483,0.124398,0.087741,0.055989,0.042576,0.050233,0.093032,0.146768,0.046657,0.130458,0.09682,0.069497,0.038143,0.223817,0.103022,0.306573,0.107537,0.364439,9
0.154516,0.144599,0.130352,0.391319,0.1973,0.179534,0.312669,0.166582,0.271726,0.066733,0.080336,0.125944,0.127889,0.058868,0.108213,0.028422,0.020924,0.081073,0.152422,0.112425,0.056922,0.050145,0.057289,0.099312,0.134592,0.050652,0.061879,0.039499,0.061871,0.08048,0.045382,0.115158,0.019339,0.021397,0.056281,0.051385,0.083291,0.041102,0.051661,0.014194,0.021958,0.069971,0.04044,0.079929,0.039892,0.05431,0.072833,0.043331,0.04618,0.02534,0.029654,0.021913,0.053226,0.055653,0.055355,0.074084,0.040478,0.108913,0.059393,0.083329,0.084315,0.128768,0.043184,0.118608,0.101241,0.124641,0.089417,0.014872,0.045774,0.13397,0.144012,0.170319,0.117841,0.26763,0.140817,0.448292,9
0.156791,0.215271,0.25235,0.284569,0.325721,0.126527,0.254445,0.173001,0.305396,0.289344,0.084227,0.038859,0.039856,0.07339,0.107493,0.101587,0.09245,0.04025,0.130161,0.146836,0.08032,0.083864,0.044417,0.03439,0.186146,0.066886,0.028544,0.034952,0.073071,0.061773,0.098921,0.077315,0.025148,0.088859,0.141269,0.048301,0.029789,0.058278,0.039624,0.113722,0.088155,0.03958,0.030329,0.0627,0.065822,0.049711,0.037858,0.111784,0.015588,0.044205,0.042236,0.053515,0.086878,0.076853,0.016957,0.057766,0.049294,0.06393,0.042235,0.12166,0.071679,0.070275,0.008855,0.020328,0.085259,0.121343,0.044684,0.122984,0.071513,0.064416,0.005036,0.152178,0.105813,0.295002,0.154749,0.292038,9
0.228526,0.082691,0.202184,0.207177,0.249644,0.114611,0.391734,0.278787,0.184425,0.106598,0.050063,0.012519,0.105444,0.257496,0.113748,0.042245,0.090809,0.05666,0.095963,0.144802,0.055642,0.064709,0.052249,0.036112,0.057289,0.068873,0.106617,0.035811,0.071315,0.019875,0.062931,0.087026,0.097033,0.072398,0.007229,0.049203,0.0287,0.083648,0.079016,0.066681,0.028209,0.01297,0.042676,0.043638,0.018409,0.044288,0.050793,0.084859,0.013326,0.083401,0.058408,0.017149,0.048696,0.048614,0.064811,0.050694,0.075311,0.079746,0.024173,0.023171,0.054964,0.042033,0.042244,0.189321,0.040896,0.169733,0.115464,0.154773,0.084527,0.216686,0.160953,0.221921,0.105676,0.3483,0.153072,0.295024,9
0.037858,0.14738,0.14097,0.19781,0.165761,0.049468,0.348966,0.100579,0.460028,0.087496,0.049006,0.080877,0.009473,0.121403,0.021042,0.033543,0.143457,0.0732,0.05217,0.046524,0.021558,0.05691,0.029518,0.080019,0.021843,0.056824,0.093012,0.070329,0.03349,0.018964,0.023103,0.060711,0.029013,0.06879,0.006271,0.039337,0.064475,0.028423,0.054526,0.014859,0.047039,0.0545,0.03547,0.055663,0.034973,0.040166,0.041158,0.080176,0.058647,0.038015,0.005649,0.04799,0.046241,0.045521,0.040548,0.076265,0.036091,0.044315,0.03107,0.093464,0.064772,0.037042,0.068784,0.122186,0.018366,0.120122,0.023201,0.072371,0.054449,0.060933,0.161502,0.217252,0.076773,0.379104,0.066767,0.392547,9
0.238738,0.120791,0.125601,0.224242,0.265343,0.136227,0.290836,0.128388,0.265091,0.246535,0.047407,0.048829,0.049671,0.097062,0.14277,0.042551,0.101633,0.022096,0.111165,0.019883,0.075284,0.117151,0.015944,0.048425,0.106718,0.062516,0.00621,0.049946,0.038501,0.100175,0.016794,0.080408,0.005271,0.085455,0.030888,0.088821,0.08211,0.064593,0.03507,0.046541,0.09353,0.014811,0.036586,0.030481,0.027184,0.113461,0.033291,0.030321,0.116181,0.056408,0.082431,0.093783,0.114718,0.115808,0.030882,0.077291,0.073019,0.115634,0.058915,0.040918,0.134834,0.011364,0.055918,0.115128,0.133778,0.125331,0.035549,0.091508,0.12251,0.153722,0.089491,0.221823,0.181965,0.252075,0.150414,0.203097,9
0.114562,0.611912,0.076113,0.06028,0.037781,0.082007,0.116123,0.060171,0.320765,0.0515,0.062185,0.020514,0.017117,0.071299,0.062248,0.05549,0.0532,0.013758,0.015734,0.066386,0.05317,0.073928,0.004703,0.038556,0.063303,0.055069,0.084844,0.013422,0.046638,0.054854,0.059916,0.084668,0.022126,0.039277,0.045881,0.063745,0.082659,0.008084,0.061762,0.044065,0.069036,0.062093,0.006335,0.03364,0.053489,0.072887,0.060557,0.024229,0.06115,0.081976,0.049244,0.033057,0.069654,0.088379,0.064483,0.045083,0.080044,0.104009,0.060821,0.047415,0.091734,0.114571,0.046252,0.053283,0.093486,0.109122,0.049168,0.036763,0.103293,0.062239,0.050498,0.054982,0.090563,0.103886,0.03323,0.303281,9
0.110704,0.064868,0.075291,0.333975,0.036615,0.087691,0.337846,0.134003,0.289154,0.051696,0.080936,0.175143,0.057187,0.045809,0.052652,0.085208,0.056801,0.042876,0.117483,0.043895,0.081235,0.019023,0.035736,0.158605,0.052053,0.084331,0.045152,0.037742,0.063428,0.071161,0.085218,0.018694,0.050068,0.029739,0.074734,0.069829,0.032293,0.057263,0.06624,0.065395,0.04464,0.064653,0.058185,0.050784,0.060397,0.045172,0.026733,0.069071,0.057074,0.035608,0.016472,0.046039,0.058584,0.042345,0.031606,0.011796,0.072494,0.02961,0.04299,0.055333,0.084866,0.030896,0.0396,0.075174,0.084088,0.068527,0.041179,0.102471,0.072998,0.153508,0.057521,0.106509,0.04686,0.30822,0.064696,0.38174,9
0.169664,0.151333,0.129502,0.395914,0.331211,0.133852,0.259987,0.097845,0.303926,0.269471,0.072905,0.034848,0.027768,0.05667,0.064006,0.04589,0.188729,0.030877,0.114595,0.093445,0.116517,0.095489,0.020761,0.011123,0.1187,0.107186,0.120718,0.009093,0.098014,0.099613,0.116585,0.122948,0.02466,0.01467,0.052913,0.133332,0.01356,0.047224,0.101755,0.164575,0.074677,0.079394,0.057806,0.020031,0.012367,0.032189,0.010545,0.106635,0.0124,0.099104,0.029688,0.030782,0.07381,0.032724,0.05581,0.103584,0.074027,0.130562,0.068926,0.107452,0.113499,0.072968,0.09669,0.079895,0.148077,0.110141,0.103543,0.090673,0.134136,0.14621,0.099683,0.100066,0.191028,0.213536,0.128145,0.340181,9
0.050033,0.092283,0.231667,0.330077,0.067277,0.125582,0.323646,0.125515,0.229026,0.061481,0.096698,0.099142,0.140041,0.131947,0.060083,0.073426,0.018283,0.071824,0.112505,0.077319,0.091056,0.023315,0.068449,0.053483,0.076177,0.109845,0.054336,0.080352,0.028743,0.040374,0.095114,0.053956,0.075953,0.012479,0.026972,0.056367,0.031345,0.051425,0.036086,0.060177,0.036081,0.049434,0.035678,0.026798,0.039294,0.060707,0.054558,0.017896,0.015497,0.018401,0.050693,0.045054,0.060086,0.041219,0.102069,0.105029,0.123624,0.085053,0.12259,0.092792,0.160243,0.09991,0.065974,0.054868,0.145547,0.050256,0.024624,0.096968,0.093951,0.075835,0.12201,0.069982,0.061558,0.329883,0.080484,0.342563,9
0.122684,0.089674,0.103419,0.21987,0.120798,0.083689,0.390798,0.133699,0.371714,0.070214,0.073104,0.090356,0.05222,0.209185,0.045586,0.082666,0.047854,0.022791,0.146795,0.052676,0.068924,0.036719,0.035939,0.055278,0.029392,0.072824,0.048438,0.044496,0.065756,0.049896,0.083056,0.052481,0.03576,0.067818,0.089287,0.082724,0.025731,0.039515,0.014459,0.081371,0.064701,0.052966,0.061323,0.030917,0.078005,0.062315,0.043465,0.025718,0.075168,0.021425,0.04338,0.006478,0.07073,0.044712,0.047897,0.049202,0.082048,0.049101,0.029555,0.096785,0.079539,0.044901,0.020992,0.054539,0.070596,0.067392,0.033526,0.143633,0.072103,0.090451,0.059929,0.185941,0.078276,0.397667,0.076023,0.366506,9
0.14374,0.085228,0.114174,0.240084,0.03252,0.118756,0.36001,0.094484,0.270336,0.021722,0.120982,0.169524,0.056931,0.075262,0.018027,0.111447,0.048399,0.073924,0.175494,0.079224,0.063255,0.064943,0.093317,0.116736,0.127449,0.02779,0.036049,0.089322,0.076004,0.130388,0.022175,0.03675,0.041637,0.058276,0.09208,0.055752,0.081947,0.029192,0.027377,0.051367,0.095653,0.072332,0.008435,0.065185,0.055763,0.055796,0.034116,0.040482,0.04796,0.06915,0.056396,0.040157,0.050564,0.042764,0.063851,0.032704,0.069911,0.02456,0.062263,0.035579,0.092865,0.014265,0.035231,0.047529,0.098541,0.033647,0.032879,0.104582,0.102799,0.128919,0.038124,0.074123,0.088993,0.335682,0.091523,0.401801,9
0.131124,0.18597,0.287159,0.342175,0.056001,0.088967,0.308032,0.22631,0.2294,0.161293,0.100685,0.071998,0.082047,0.140535,0.162123,0.046628,0.028711,0.10506,0.157718,0.168714,0.080581,0.067007,0.087366,0.059366,0.130873,0.079959,0.046177,0.073938,0.023783,0.07555,0.087262,0.040944,0.034215,0.082897,0.064331,0.046734,0.047342,0.067759,0.089575,0.08494,0.010932,0.032464,0.081771,0.055801,0.067689,0.061854,0.049734,0.060849,0.1215,0.057098,0.046349,0.047934,0.128108,0.078896,0.030361,0.040517,0.128203,0.105365,0.047976,0.078744,0.090923,0.075039,0.033764,0.106851,0.105711,0.069024,0.033836,0.129454,0.094914,0.086717,0.053013,0.039888,0.2147,0.21727,0.191942,0.367768,9
0.143759,0.047768,0.040335,0.441016,0.05969,0.075843,0.292991,0.085199,0.289717,0.051285,0.100745,0.160691,0.027274,0.058543,0.028611,0.101779,0.068597,0.042835,0.078107,0.065318,0.086035,0.002617,0.055489,0.093938,0.086051,0.066203,0.046179,0.050348,0.06698,0.090749,0.061646,0.095868,0.061497,0.057464,0.114135,0.059797,0.113702,0.053527,0.024239,0.131352,0.039574,0.091607,0.056182,0.081276,0.068758,0.097486,0.009324,0.031491,0.061422,0.112698,0.031282,0.01989,0.062991,0.097344,0.03512,0.04133,0.07013,0.040469,0.042769,0.095043,0.075837,0.02317,0.025982,0.051854,0.051703,0.066744,0.060465,0.06217,0.033892,0.099579,0.09697,0.109237,0.083478,0.30471,0.168381,0.294598,9
0.081524,0.033436,0.151843,0.339488,0.100432,0.122361,0.337391,0.065103,0.349839,0.053326,0.116245,0.137013,0.07147,0.050076,0.025485,0.093801,0.029599,0.097096,0.143797,0.07338,0.060063,0.020028,0.087407,0.105346,0.099169,0.052573,0.040895,0.070939,0.042599,0.101797,0.067608,0.078714,0.029001,0.01176,0.094877,0.073753,0.091066,0.039563,0.023653,0.073368,0.07819,0.103298,0.055979,0.033629,0.017217,0.087565,0.030102,0.05668,0.008322,0.067016,0.060625,0.078906,0.038078,0.064236,0.077029,0.017625,0.063191,0.053811,0.051867,0.028433,0.077981,0.030246,0.00287,0.060944,0.054886,0.023887,0.052885,0.16493,0.046971,0.096315,0.159258,0.127299,0.117939,0.341782,0.068559,0.331562,9
0.113561,0.211587,0.089992,0.29469,0.062778,0.144997,0.310096,0.07255,0.273332,0.083162,0.107835,0.102981,0.081607,0.078439,0.093488,0.087674,0.036049,0.135718,0.086942,0.094242,0.078802,0.0783,0.081373,0.036086,0.091735,0.059365,0.082849,0.079075,0.03693,0.087595,0.046141,0.082417,0.080815,0.069913,0.078059,0.034833,0.057505,0.063856,0.093405,0.061813,0.032144,0.053019,0.055814,0.096107,0.052112,0.065323,0.060359,0.03427,0.064285,0.061196,0.066534,0.055196,0.08053,0.07145,0.036069,0.011953,0.083837,0.058223,0.040263,0.038473,0.085907,0.02947,0.018635,0.070867,0.082899,0.04353,0.015557,0.069853,0.068784,0.123532,0.072166,0.074509,0.06161,0.324278,0.069744,0.405264,9
0.101724,0.040746,0.059716,0.384869,0.065404,0.090188,0.339149,0.078792,0.340655,0.057478,0.086077,0.159886,0.058154,0.047055,0.0372,0.075228,0.057348,0.07135,0.151047,0.022379,0.055721,0.018009,0.045421,0.155565,0.052235,0.054003,0.039188,0.039816,0.050546,0.077813,0.07069,0.008453,0.032239,0.035413,0.081438,0.085744,0.049902,0.03883,0.040408,0.074754,0.078832,0.087807,0.029058,0.021838,0.044245,0.068799,0.045683,0.005227,0.052575,0.052021,0.063624,0.048763,0.068318,0.011771,0.051482,0.037254,0.085075,0.023911,0.034259,0.055027,0.088416,0.025454,0.01142,0.100586,0.06531,0.043432,0.039711,0.147264,0.056008,0.138226,0.079061,0.087279,0.085508,0.334889,0.096605,0.352033,9
0.190752,0.066957,0.079247,0.295066,0.15618,0.082541,0.352218,0.237554,0.300541,0.065358,0.097755,0.090182,0.028293,0.090485,0.093806,0.094771,0.024777,0.046538,0.138386,0.138323,0.065364,0.04341,0.06418,0.022717,0.115353,0.097821,0.098619,0.053054,0.014988,0.124756,0.095982,0.094732,0.058884,0.011595,0.066942,0.055911,0.092605,0.077032,0.047856,0.015886,0.047208,0.084064,0.046382,0.048411,0.05946,0.027438,0.040758,0.079872,0.039056,0.078883,0.008262,0.058573,0.013162,0.056298,0.052709,0.133364,0.059531,0.113932,0.085498,0.064936,0.118276,0.101391,0.043368,0.054928,0.08719,0.081279,0.060158,0.043102,0.045489,0.037541,0.151767,0.188307,0.108947,0.356382,0.177972,0.257416,9
0.119046,0.132736,0.100945,0.411945,0.167218,0.124362,0.308326,0.139598,0.313847,0.125909,0.09309,0.095773,0.122883,0.10747,0.067048,0.059979,0.057514,0.122835,0.104254,0.057595,0.056602,0.096647,0.10467,0.05555,0.084,0.07248,0.080945,0.057545,0.051291,0.082357,0.056111,0.059207,0.021538,0.061379,0.061748,0.045709,0.054646,0.02269,0.041248,0.044543,0.058333,0.035549,0.02421,0.041528,0.04868,0.040903,0.045894,0.033385,0.017612,0.028388,0.028536,0.050494,0.012853,0.017874,0.015067,0.074378,0.036905,0.056111,0.053415,0.108531,0.067878,0.121127,0.125758,0.079313,0.102981,0.147678,0.141815,0.07161,0.112394,0.034604,0.025135,0.15337,0.097744,0.329906,0.086204,0.371087,9
0.05289,0.06012,0.205153,0.054375,0.089307,0.089855,0.37091,0.149378,0.347572,0.031723,0.05922,0.082361,0.093315,0.100096,0.107073,0.062953,0.068766,0.04575,0.075685,0.141799,0.106352,0.029571,0.093782,0.049103,0.105575,0.13664,0.094089,0.027099,0.057707,0.075523,0.07609,0.075941,0.055482,0.016414,0.042156,0.02901,0.085753,0.023472,0.028828,0.069986,0.032698,0.05198,0.07292,0.045138,0.116886,0.067313,0.06278,0.022444,0.089163,0.029043,0.031983,0.022141,0.086726,0.056082,0.065439,0.084861,0.122787,0.095697,0.088007,0.054824,0.176237,0.069246,0.02852,0.033879,0.129869,0.014415,0.03266,0.069229,0.095115,0.043882,0.065516,0.202184,0.095597,0.385218,0.070405,0.343901,9
0.134484,0.208136,0.139819,0.271183,0.398371,0.203371,0.276748,0.143272,0.293882,0.225196,0.081148,0.149749,0.173729,0.158655,0.054719,0.110685,0.152225,0.128871,0.09461,0.106538,0.088547,0.04687,0.180711,0.053432,0.057959,0.040857,0.096329,0.173763,0.085665,0.024804,0.063519,0.06418,0.110644,0.103818,0.022818,0.038958,0.04611,0.144549,0.062658,0.020279,0.084229,0.04249,0.06864,0.075878,0.024036,0.061241,0.05187,0.015234,0.086303,0.070657,0.074173,0.021085,0.070187,0.096313,0.03082,0.046049,0.066272,0.104237,0.087712,0.052691,0.136586,0.067255,0.097347,0.040487,0.042932,0.145335,0.071828,0.092708,0.112866,0.110148,0.115221,0.189621,0.174749,0.289489,0.173494,0.348291,9
0.228999,0.151341,0.053822,0.273922,0.187715,0.103564,0.359404,0.216901,0.240294,0.115107,0.078821,0.056982,0.090914,0.146114,0.081517,0.058973,0.111803,0.086814,0.134537,0.113551,0.047308,0.122979,0.052221,0.019282,0.11304,0.058975,0.064158,0.028597,0.088693,0.071935,0.063459,0.059883,0.031363,0.092119,0.036928,0.064614,0.034877,0.043696,0.010534,0.045554,0.057073,0.021871,0.043899,0.039675,0.041351,0.047671,0.061938,0.023598,0.076302,0.031978,0.055022,0.046882,0.096938,0.059017,0.045944,0.035726,0.083167,0.075797,0.024497,0.038739,0.050536,0.092514,0.045903,0.075204,0.034034,0.117527,0.090586,0.041845,0.045732,0.08095,0.19087,0.210516,0.123257,0.330002,0.247456,0.261357,9
0.222345,0.082505,0.022893,0.283515,0.307342,0.189581,0.295721,0.179654,0.215164,0.188652,0.066798,0.163241,0.250862,0.166923,0.094113,0.019882,0.183428,0.12044,0.221069,0.064624,0.004198,0.086503,0.089377,0.136995,0.020596,0.075906,0.054142,0.070197,0.09462,0.084068,0.102454,0.109029,0.038568,0.074688,0.068073,0.033952,0.072205,0.030581,0.09799,0.026304,0.07021,0.011998,0.022502,0.057329,0.010118,0.016284,0.015347,0.056551,0.041212,0.023379,0.034382,0.077177,0.052632,0.056868,0.089144,0.089047,0.081831,0.058005,0.081605,0.064664,0.045129,0.075392,0.052318,0.164415,0.067242,0.197976,0.130076,0.01443,0.124784,0.093848,0.151078,0.204127,0.150393,0.317905,0.220749,0.283729,9
0.21887,0.02428,0.092384,0.246093,0.101982,0.11717,0.354938,0.219952,0.174283,0.044535,0.052806,0.07666,0.179757,0.145069,0.03924,0.078738,0.028686,0.095041,0.094504,0.088675,0.070308,0.053406,0.028498,0.063792,0.094451,0.061775,0.076332,0.050562,0.042318,0.08923,0.078262,0.076177,0.015599,0.057959,0.092148,0.068065,0.033534,0.034062,0.082605,0.077613,0.085381,0.028284,0.059403,0.046297,0.092433,0.068949,0.021949,0.019796,0.082069,0.052367,0.031913,0.008599,0.048232,0.058145,0.025815,0.023888,0.029595,0.048777,0.04716,0.054952,0.03124,0.001605,0.048339,0.059497,0.078849,0.01378,0.082115,0.116974,0.104171,0.090706,0.042798,0.166075,0.078795,0.356379,0.163555,0.371149,9
0.157095,0.078993,0.078853,0.107912,0.128515,0.113786,0.428598,0.101285,0.365431,0.043476,0.088752,0.088094,0.092245,0.239754,0.043587,0.054839,0.052351,0.065789,0.101746,0.051177,0.084552,0.020723,0.013163,0.079184,0.068853,0.077471,0.030028,0.05178,0.054418,0.072658,0.047616,0.037411,0.054006,0.055739,0.075495,0.051923,0.055597,0.029068,0.044443,0.093044,0.059249,0.044007,0.025021,0.002965,0.052971,0.049433,0.021807,0.05181,0.055032,0.073638,0.02259,0.037217,0.064372,0.064688,0.037507,0.033589,0.051121,0.029181,0.037133,0.004237,0.055253,0.025942,0.095578,0.069041,0.103135,0.036925,0.074473,0.136881,0.103114,0.070724,0.087322,0.294618,0.094052,0.426593,0.133555,0.283214,9
0.208669,0.19823,0.226221,0.171615,0.360582,0.193319,0.244523,0.237814,0.211979,0.261398,0.089582,0.109759,0.117384,0.184529,0.085382,0.070842,0.111852,0.080158,0.066924,0.141153,0.100527,0.028095,0.019089,0.094561,0.146025,0.034095,0.041775,0.075968,0.04625,0.077186,0.059553,0.060491,0.050011,0.01492,0.107718,0.057916,0.018832,0.043098,0.037933,0.095051,0.006666,0.034856,0.066303,0.049852,0.067161,0.067495,0.030713,0.011863,0.125662,0.052685,0.019528,0.044976,0.103173,0.047533,0.028552,0.054441,0.093713,0.08511,0.054313,0.057552,0.145077,0.024483,0.010666,0.076681,0.110064,0.092489,0.083504,0.033802,0.128072,0.110049,0.06208,0.14317,0.192354,0.239894,0.218089,0.209645,9
0.137714,0.145914,0.044779,0.334913,0.307473,0.131295,0.352077,0.113635,0.382462,0.174674,0.116723,0.127138,0.105749,0.191122,0.057276,0.026575,0.192686,0.152401,0.039932,0.117417,0.006487,0.073645,0.040728,0.143061,0.061221,0.041144,0.04464,0.040428,0.097892,0.095553,0.07591,0.041739,0.026582,0.026786,0.079375,0.052675,0.082697,0.061793,0.043593,0.01971,0.009609,0.106379,0.057435,0.04122,0.018194,0.087392,0.048034,0.029183,0.018328,0.08824,0.085082,0.054346,0.077165,0.002211,0.052517,0.096215,0.071365,0.06153,0.07703,0.075609,0.0132,0.045479,0.054,0.178594,0.033648,0.216667,0.155522,0.0839,0.08356,0.157584,0.127803,0.193665,0.14886,0.340885,0.146423,0.303076,9
0.239795,0.26741,0.253632,0.13559,0.427414,0.139148,0.27974,0.239284,0.269943,0.24525,0.109096,0.101649,0.109596,0.187075,0.078359,0.073358,0.140497,0.108121,0.048408,0.184095,0.060383,0.021054,0.064719,0.04477,0.091861,0.059945,0.116822,0.08059,0.057034,0.107772,0.044453,0.080535,0.068059,0.031821,0.104824,0.039634,0.090209,0.086051,0.046476,0.044984,0.057136,0.131072,0.079833,0.036773,0.076794,0.024238,0.079383,0.041982,0.1133,0.074258,0.052978,0.063948,0.08791,0.070646,0.073079,0.001716,0.125696,0.067649,0.069944,0.093762,0.117846,0.120273,0.068608,0.068846,0.132977,0.066999,0.07879,0.109394,0.152116,0.17827,0.102581,0.176985,0.173674,0.274442,0.185597,0.176637,9
0.10548,0.069804,0.186851,0.282241,0.185943,0.097193,0.378708,0.069303,0.302306,0.064205,0.086293,0.078079,0.101929,0.157184,0.098403,0.095398,0.094959,0.10902,0.163561,0.138454,0.125389,0.060942,0.075369,0.054605,0.089658,0.083706,0.111518,0.108352,0.037797,0.053901,0.034492,0.077752,0.078661,0.051796,0.042167,0.005615,0.024312,0.006302,0.08007,0.06807,0.062321,0.033986,0.043113,0.030322,0.048957,0.02862,0.019986,0.02161,0.013935,0.018383,0.020856,0.059425,0.046746,0.079747,0.075106,0.099426,0.089205,0.116137,0.071773,0.005942,0.096034,0.065191,0.055152,0.071164,0.089348,0.075701,0.031276,0.056253,0.077414,0.030545,0.070108,0.347695,0.122318,0.38624,0.100113,0.337619,9
0.18974,0.232954,0.154276,0.251321,0.222197,0.09277,0.324714,0.167958,0.285743,0.153174,0.075727,0.109645,0.08955,0.101617,0.069628,0.090808,0.087298,0.053267,0.167737,0.112746,0.080147,0.120168,0.061872,0.094571,0.076417,0.047728,0.056789,0.07246,0.082009,0.01216,0.007656,0.050541,0.061918,0.096636,0.01591,0.037179,0.035843,0.054612,0.028452,0.040185,0.056208,0.025142,0.026058,0.04416,0.017666,0.053667,0.076407,0.109733,0.050815,0.082949,0.084585,0.024219,0.092173,0.031851,0.038239,0.05732,0.096895,0.046761,0.071618,0.041446,0.040375,0.063935,0.144496,0.129422,0.027184,0.195827,0.175535,0.101356,0.092119,0.12791,0.13422,0.1612,0.136707,0.29076,0.094853,0.352343,9
0.105251,0.108221,0.098362,0.326105,0.132936,0.082305,0.33129,0.069934,0.417701,0.091367,0.070197,0.106889,0.085186,0.062122,0.046979,0.036462,0.11676,0.07156,0.053086,0.039963,0.072303,0.070613,0.054636,0.075624,0.038482,0.068503,0.035621,0.057952,0.065748,0.087562,0.02521,0.026699,0.01751,0.049301,0.058229,0.071048,0.013228,0.024034,0.045746,0.093971,0.047048,0.007796,0.036926,0.018524,0.055332,0.096882,0.091065,0.107392,0.066716,0.139308,0.087871,0.045343,0.12001,0.060334,0.026632,0.11739,0.061756,0.116547,0.115375,0.017465,0.104021,0.059699,0.065335,0.087591,0.109948,0.081176,0.041705,0.131767,0.077286,0.057899,0.090351,0.261186,0.115306,0.401205,0.099035,0.231274,9
0.120439,0.157781,0.101167,0.435375,0.278699,0.155652,0.274767,0.10839,0.291901,0.222561,0.099887,0.035262,0.116145,0.103148,0.079032,0.030214,0.16203,0.143385,0.067963,0.050103,0.004231,0.149586,0.127045,0.083641,0.066662,0.03488,0.068238,0.080505,0.130046,0.04214,0.08389,0.090143,0.105458,0.051037,0.10366,0.058919,0.067728,0.028325,0.071488,0.099263,0.012857,0.002073,0.024525,0.079036,0.036067,0.037259,0.05243,0.071795,0.078141,0.013632,0.005184,0.072232,0.056548,0.08089,0.117951,0.063384,0.046788,0.074752,0.102041,0.041227,0.058762,0.11442,0.053788,0.072873,0.042907,0.19218,0.126146,0.071407,0.143048,0.085193,0.077598,0.150078,0.134374,0.27195,0.020236,0.436641,9
