%%  1. Title: First-order theorem proving
%%  
%%  2. Sources:
%%  
%%     (a) James P Bridge, Sean B Holden and Lawrence C Paulson
%%  
%%         University of Cambridge
%%         Computer Laboratory
%%         William Gates Building
%%         15 JJ Thomson Avenue
%%         Cambridge CB3 0FD
%%         UK 
%%  
%%         +44 (0)1223 763500 
%%         forename.surname@cl.cam.ac.uk
%%  
%%     (b) Sean B Holden - details as (a).
%%  
%%     (c) Date: 17th April 2013
%%  
%%  3. Past Usage:
%%  
%%     (a) Machine learning for first-order theorem proving: learning to
%%         select a good heuristic James P Bridge, Sean B Holden and
%%         Lawrence C Paulson Submitted for publication in the Journal of
%%         Automated Reasoning, Springer 2012/13.
%%  
%%         Please include a citation if you use this data.
%%  
%%     (b) We wish to predict which of a set of five heuristics will
%%         provide the fastest proof, given features derived from a
%%         theorem to be proved. A sixth possible prediction is to decline
%%         to attempt a proof, should the theorem be assessed as too
%%         difficult.
%%  
%%     (c) In prediction terms this is a challenging problem. However we
%%         can do better than any individual heuristic and obtain
%%         performance comparable to that of a hand-crafted selection
%%         mechanism employing around 75 addition heuristics. The ability
%%         to decline a proof is also beneficial.
%%  
%%  4. Relevant Information Paragraph:
%%  
%%     Files:
%%  
%%     Expanding the tarball ml-prove.tar produces a directory ml-prove/ 
%%     containing the files:
%%  
%%     all-data-raw.csv            - raw data used to derive training, 
%%                                   validation and test data.
%%     all-data-raw-statistics.txt - min, max, mean and standard deviation 
%%                                   for raw data. (Tabulated below.)
%%     train.csv                   - actual training, validation and test 
%%     validation.csv                sets used.
%%     test.csv
%%     all-data-statistics.txt     - min, max and correlation data for 
%%                                   combined actual data. (Tabulated below.) 
%%  
%%     Raw data: 
%%  
%%     Columns 1 to 14 are the static features and columns 15 to 53 are
%%     the dynamic features. (See the paper for a description of static
%%     and dynamic features.) The final five columns denote the time in
%%     seconds taken by each of the five heuristics to prove the relevant
%%     theorem. There was a time limit of 100 seconds.  An entry of -100
%%     denotes failure to obtain a proof within the time limit.  The first
%%     half of this data corresponds to the training data used. The second
%%     half was permuted and split to obtain the validation and test sets.
%%  
%%     Training, validation and test data: 
%%  
%%     These are the sets used in the reported experiments. Two redundant
%%     features (static feature 5 and dynamic feature 21 in the raw data)
%%     were removed. The features in the training set are normalised to
%%     zero mean and unit variance. Validation/test data was normalized
%%     using the coefficients computed for the training set. Labels are in
%%     the final six columns. The first five of those correspond to the
%%     five heuristics (H1 to H5) and contain +1 if the corresponding
%%     heuristic found a proof and was the fastest to do so, and -1
%%     otherwise. The final column contains +1 where no heuristic finds a
%%     proof within the time limit and -1 otherwise (H0 in the paper).
%%  
%%  5. Number of Instances: 
%%  
%%     6118 in the raw data.
%%  
%%     The training, validation and test sets have 3059, 1529 and 1530
%%     respectively.
%%  
%%  6. Number of Attributes:
%%  
%%     There are 13 static and 38 dynamic features for each instance. (See
%%     the paper for details regarding static/dynamic features. The raw 
%%     data has two more features, which are redundant.) Columns 1
%%     to 13 contain static features and columns 14 to 51 dynamic
%%     features.
%%  
%%  7. Description of attributes:
%%  
%%     The full names for each attribute are provided in the paper, tables
%%     2 and 3.
%%     
%%     Raw data: all attributes are numeric. Attributes 5, 9, 11, 13
%%     and 35 are integer-valued. All other attributes are continuous.
%%  
%%     Training, validation and test data: all data are numeric and
%%     continuous on account of being normalized.
%%  
%%  8. Missing Attribute Values: 
%%  
%%     There are no missing values.
%%  
%%  9. Class Distribution: number of positive instances in the sets for
%%     each heuristic (H1 to H5) and the "decline" option H0.
%%  
%%                       H1   H2   H3   H4   H5   H0
%%     Training set:     556  229  373  303  312  1286
%%     Validation set:   260  133  187  146  159  644
%%     Test set:         273  124  188  168  153  624
%%  

@relation first-order-theorem

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute Class {1,2,3,4,5,6}

@data
-0.88274,-1.7988,-0.71823,-0.80018,-0.72608,-0.29329,0.76151,-0.28157,0.47583,-0.64141,-0.39953,-0.32533,0.00165,-0.44152,0.19841,-0.28902,-0.12456,1.1532,0.4633,2.2765,0.33478,1.4901,0.31997,1.446,-0.050068,0.70126,0.57858,-0.031843,0.056256,-0.44033,0.84236,-0.44152,-0.092482,0.18591,-0.42105,-0.35232,-0.122,0.74276,-0.048832,2.6433,-0.11996,-0.16374,-0.11229,-0.57834,-2.4037,-0.27717,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,6
1.2308,0.83152,-0.51883,1.2535,1.0133,0.14717,-0.96032,-0.55397,-0.55033,-0.09707,1.4171,-0.35963,-0.22775,-1.4357,-0.18402,0.46711,-0.1359,0.58673,1.7102,-0.28811,0.6029,0.020912,-0.76911,-0.4775,-0.65197,0.18967,0.29657,-0.094232,-0.15869,-0.3415,2.0423,-1.4357,-0.092482,-0.22559,-0.020493,0.16218,-0.21731,-0.26686,-0.16328,0.27414,-0.21434,-0.16374,-0.11229,-0.38167,0.99018,-0.33473,-0.51684,-0.44006,-0.74456,0.062836,0.73062,1
-1.0491,-0.12227,-0.91704,-1.0318,-1.144,-0.51022,1.2186,0.12703,0.16056,-0.50533,-0.38243,-0.28311,-0.088707,0.75143,-0.1577,0.83794,-0.1581,-0.12131,0.047921,-0.28811,-0.18049,0.020912,-0.032971,-0.4775,-0.15649,0.018963,0.008921,-0.085332,-0.16548,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.29991,-0.29229,-0.26039,0.16644,-0.29493,-0.16374,-0.11229,-0.55066,-0.86387,-0.50835,-0.52867,-0.45483,-0.53105,-0.46486,0.67686,6
-0.44821,0.004402,-0.63515,-0.42753,-0.2268,-0.174,0.27007,-0.28157,-0.22775,2.3525,0.51687,1.3608,0.15192,0.5029,-0.029518,-1.1467,-0.14658,0.020298,0.091562,-0.28811,-0.096061,-1.5658,-1.0345,-0.4775,-0.71754,-0.92683,-0.81576,-0.11823,-0.34687,-0.3415,-0.42074,0.5029,0.050869,-0.22559,-0.42105,-0.35232,0.44671,1.4077,0.39393,-0.26431,0.44631,0.51981,0.026975,-0.48749,-0.99407,-0.44693,-0.51285,-0.44056,-0.27824,-0.14565,0.32471,1
-0.48228,0.37121,-0.23966,-0.57052,-0.76044,-0.33245,0.80743,-0.41777,-0.057265,-0.36924,-0.45085,-0.33325,-0.21846,-0.49123,-0.14895,0.16408,-0.14901,0.58673,0.19675,0.51334,0.10818,0.020912,0.077445,-0.18898,-0.14714,0.18967,0.18429,-0.1009,-0.092927,-0.44033,0.90551,-0.49123,-0.092482,-0.22559,-0.42105,-0.35232,-0.16753,0.021334,-0.13669,-0.15662,-0.16238,-0.16374,-0.11229,-0.57834,0.078399,-0.42592,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,1
-0.68683,-1.2754,2.7381,-1.0652,-0.79275,1.042,0.29893,-0.28157,0.28539,-0.64141,-0.87068,-0.32269,-0.015,0.65202,1.7547,-0.62031,-0.15832,0.020298,-1.0458,0.35305,-0.25255,0.020912,-0.51139,-0.4775,-0.54372,-0.27978,-0.63736,-0.11823,-0.2585,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.42105,-0.35232,-0.34651,-0.38553,-0.30779,0.38182,-0.34159,-0.16374,-0.11229,-0.57834,-1.048,3.4576,-0.55678,-0.4899,-0.37666,0.59938,0.19615,3
1.7651,0.80895,2.4462,2.3447,2.0833,-0.82012,-1.5354,0.12703,-0.63067,-0.23316,1.3492,-0.16701,-0.18278,0.75143,-0.23609,-0.62288,-0.15834,-1.1834,0.50441,-0.28811,-0.36123,-0.34638,-0.50959,-0.4775,-0.61732,-0.72315,-0.25323,-0.11823,-0.28573,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.35922,-0.55035,-0.31357,-0.26431,-0.35855,0.17804,0.026975,1.8781,0.99018,2.7217,1.9296,-0.47935,1.7071,-0.43694,-1.5856,6
-0.47565,0.43977,-0.50892,-0.31529,-0.39711,-0.70564,0.62963,-0.28157,-0.22995,2.3525,1.22,1.3608,0.40026,0.65202,-0.11408,0.58994,-0.15723,0.58673,0.38576,0.99422,0.091696,0.020912,0.014059,-0.30438,0.18223,0.18967,0.24529,-0.088506,0.1311,-0.24267,-0.67335,0.65202,0.050869,-0.22559,-0.22077,-0.22369,-0.26708,-0.26309,-0.22339,-0.26431,-0.26524,-0.16374,0.026975,-0.57834,-0.003142,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183,0.65818,2
2.0094,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.82637,-0.70995,0.039015,2.9109,-0.34908,-0.052022,-2.8274,-0.043497,-1.7567,4.9186,0.58673,0.41921,-0.28811,-0.47803,3.602,4.3836,6.5553,4.6369,4.2583,3.4213,2.5187,1.862,-0.14384,3.6843,-2.8274,-0.092482,-0.22559,-0.22077,-0.22369,3.9415,3.2207,4.2852,-0.26431,3.951,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,1.0644,2.2579,-0.46486,-2.1318,3
-0.78245,0.21142,-0.90696,-0.93062,-0.99846,-0.19896,0.9673,-0.28157,-0.22033,-0.23316,-0.24524,-0.2963,-0.22345,0.45319,-0.19089,-0.006193,-0.15814,-0.54614,0.010652,-0.28811,-0.40402,-0.71366,-0.54226,-0.4775,-0.10805,-0.42062,-0.30165,-0.11823,-0.24166,-0.14384,-0.48389,0.45319,0.19422,-0.22559,-0.42105,-0.35232,-0.2978,-0.45428,-0.26617,-0.26431,-0.31189,-0.16374,0.93223,-0.40059,-0.037149,-0.39395,-0.45832,-0.36705,-0.24187,0.40228,0.12065,6
-0.10465,0.044467,-0.59838,0.049728,-0.15729,-0.24156,0.23456,0.39943,0.21416,-0.36924,-0.64714,-0.26728,-0.20298,0.65202,-0.19748,0.52582,-0.1589,-1.1126,-1.2875,-0.28811,-0.050659,-0.86058,0.25462,-0.4775,-0.47609,-0.6184,-0.77285,-0.11823,-0.18939,-0.44033,-0.54705,0.65202,-0.020807,-0.22559,-0.020493,-0.09507,-0.37193,-0.56071,-0.33091,-0.26431,-0.37022,-0.16374,-0.04266,-0.55517,-0.56205,-0.48335,-0.53325,-0.46054,-0.07703,0.23465,0.005865,5
1.3865,0.83152,0.13257,1.5318,1.2839,-0.058381,-1.121,-0.41777,-0.45455,-0.64141,-0.46829,-0.35436,-0.31865,0.30407,-0.088729,-0.92449,-0.035671,0.58673,0.76768,-0.28811,0.34752,2.2246,1.0023,1.446,0.087353,0.35734,1.0216,-0.095946,0.055894,-0.44033,-0.10496,0.30407,-0.092482,-0.22559,-0.42105,-0.35232,0.24019,0.70133,0.28642,-0.26431,0.24589,-0.16374,-0.11229,-0.46624,0.99018,-0.33692,-0.44293,-0.34785,-0.6705,-0.46486,0.81729,3
-0.3988,0.45188,-0.4085,-0.26199,-0.34884,-0.62629,0.5556,-0.28157,-0.24479,2.3525,1.2789,1.3608,0.39702,0.75143,-0.11915,0.51695,-0.15704,0.58673,0.38625,0.99422,0.01866,0.020912,0.013722,-0.30438,0.11616,0.18967,0.24435,-0.088506,0.084656,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.26073,-0.2565,-0.21415,-0.26431,-0.25781,-0.16374,0.026975,-0.35525,0.078399,-0.067439,-0.33021,-0.20721,-0.35319,-0.31522,0.45202,6
0.5144,-0.089095,0.50479,0.2704,0.057307,0.43494,-0.22108,0.12703,-0.06294,-0.64141,-0.76592,-0.28047,-0.14898,0.75143,-0.14445,0.010294,-0.1395,0.58673,-0.88787,0.91407,0.62015,0.020912,0.49455,0.003369,-0.24647,0.18967,-0.18447,-0.07812,0.13887,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.066926,0.33496,-0.051144,-0.26431,-0.061635,-0.16374,-0.11229,-0.328,-0.49777,-0.54541,-0.30253,-0.17267,-0.5298,-0.46486,0.6756,6
-0.42388,0.44793,-0.44128,-0.33092,-0.4147,-0.53799,0.57977,-0.28157,-0.23995,2.3525,1.2367,1.3608,0.38932,0.70172,-0.11544,0.58583,-0.15722,0.58673,0.38609,0.99422,0.082018,0.020912,0.01377,-0.30438,0.15713,0.18967,0.2453,-0.088506,0.1221,-0.3415,-0.67335,0.70172,0.050869,-0.22559,-0.42105,-0.35232,-0.26814,-0.26404,-0.22224,-0.26431,-0.26524,-0.16374,0.026975,-0.50717,0.02051,-0.25948,-0.4845,-0.39971,-0.49483,-0.30572,0.59175,6
0.97122,0.83152,0.25664,0.17147,-0.0389,1.8601,-0.69248,-0.55397,-0.42617,0.039015,1.7448,-0.31741,0.036854,-1.1871,-0.082905,-1.2863,0.30972,0.58673,1.7086,-0.28811,0.25073,0.29638,-0.42484,0.063483,-0.31195,0.35734,0.4184,-0.082577,-0.11891,-0.3415,1.7265,-1.1871,-0.092482,0.18591,0.38006,0.41943,0.37575,1.0093,0.45058,-0.26431,0.37738,-0.16374,-0.11229,-0.49009,0.99018,-0.54541,-0.46716,-0.37808,-0.69478,-0.46486,0.84175,6
-1.1052,-3.5293,1.1709,-1.0652,0.78391,-0.73633,-0.41054,2.4424,1.0301,-0.64141,-0.90194,0.022981,0.18143,0.75143,-0.249,3.5671,-0.16059,0.58673,1.7977,-1.314,2.9346,0.75548,0.57357,0.003369,0.44653,0.75933,1.7356,-0.10765,1.4833,-0.44033,-0.67335,0.75143,-0.092482,1.4204,7.7903,43.123,-0.32215,0.29446,-0.31588,5.7663,-0.37764,-0.16374,-0.11229,-0.57834,0.99018,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,3
1.3865,0.83152,-0.23966,1.1608,0.92316,0.76381,-1.121,-0.55397,-0.53969,-0.09707,1.3207,-0.31741,-0.12474,-1.038,-0.21546,-0.50797,-0.063268,0.58673,0.93062,-0.28811,0.11878,0.020912,-0.21809,-0.065329,-0.33908,0.18967,-0.049116,-0.10634,-0.23749,-0.44033,1.6002,-1.038,-0.092482,-0.22559,0.78062,0.54805,0.058039,0.075017,-0.028023,0.27414,0.057132,-0.16374,-0.11229,0.061106,0.99018,-0.54541,0.092642,0.32039,-0.13378,-0.46486,0.27679,6
1.1195,0.83152,-0.45236,1.0548,0.82008,0.29399,-0.84553,-0.69017,-0.58834,-0.23316,0.26056,-0.33325,-0.26324,-1.3362,-0.26278,-1.4632,0.055076,0.58673,-0.18353,-1.891,-0.80192,0.020912,1.2111,0.24381,1.8357,0.05927,-0.056266,-0.097432,-0.15295,3.4141,-0.48389,-1.3362,-0.092482,-0.22559,3.5845,2.2202,2.1698,1.646,0.59971,-0.26431,2.1568,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,3.2068,2.2579,-0.46486,-2.1318,1
-0.39218,0.42217,-0.74216,-0.27946,-0.39494,-0.62804,0.59737,-0.009172,-0.19839,0.039015,-0.37174,-0.11159,-0.19274,0.65202,-0.064052,-1.6043,-0.15812,-1.8408,-1.4067,-0.28811,-0.44887,-1.3564,-0.89207,-0.4775,-0.47256,-0.87638,-1.1528,-0.11823,-0.28866,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.22077,-0.22369,-0.41747,-0.65583,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,0.021532,0.67731,-0.41944,0.005243,-0.4899,-0.14928,-0.1679,0.20164,5
-0.60687,-2.8509,2.1426,-0.47159,2.2219,-0.5517,-1.7638,0.39943,-0.21618,-0.64141,-0.76032,-0.25936,-0.28568,0.20466,-0.050229,-0.31199,-0.13887,-1.1126,0.030626,-1.891,-0.36644,1.4901,-0.17374,0.96512,-0.36598,-0.58052,0.048861,-0.15137,-0.20094,-0.44033,0.021347,0.20466,-0.092482,3.0664,-0.020493,-0.09507,-0.080694,0.033578,-0.018774,0.81258,-0.081783,-0.16374,-0.11229,-0.44961,-2.2088,1.9637,-0.42604,-0.32678,1.9959,-0.46486,-1.8679,4
0.97122,0.83152,-0.57052,0.9959,0.76282,0.032973,-0.69248,-0.55397,-0.47347,-0.09707,1.3964,-0.34908,-0.20015,-1.5848,-0.19667,0.39061,-0.13778,0.58673,0.87871,-1.3567,-0.1209,0.020912,-0.11927,-0.27141,0.057565,0.4244,0.27068,-0.091193,-0.13162,-0.44033,2.2949,-1.5848,-0.092482,-0.22559,-0.42105,-0.35232,-0.23319,-0.34126,-0.176,-0.26431,-0.22812,-0.16374,-0.11229,-0.38914,0.99018,-0.54541,-0.36463,-0.25015,-0.59203,-0.46486,0.73827,6
2.0094,0.83152,-0.36373,2.3356,2.0656,-0.19541,-1.7638,-0.82637,-0.70995,-0.09707,0.17222,-0.30158,-0.32067,-2.6286,-0.20542,-1.0744,-0.1231,0.58673,0.41921,-0.28811,-0.47803,0.020912,0.17878,-0.27141,0.94133,-0.20154,0.010968,-0.088333,-0.071928,3.1176,1.3476,-2.6286,-0.092482,-0.22559,0.58034,0.2908,0.1004,-0.19528,-0.051144,-0.26431,0.10061,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,0.67061,2.2579,-0.46486,-2.1318,1
-0.53685,0.42833,-0.52222,-0.41526,-0.50412,-0.64052,0.69951,-0.28157,-0.2004,2.3525,1.0566,1.3608,0.29422,0.75143,-0.17817,0.14031,-0.15723,0.58673,0.10345,-0.28811,-0.21963,-1.3013,-1.0911,-0.4775,-0.53634,-0.91991,-0.82174,-0.11823,-0.28002,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.25438,-0.27534,-0.20837,-0.26431,-0.25145,-0.16374,0.026975,-0.42804,0.34554,-0.14287,-0.42109,-0.3206,-0.41065,-0.1848,0.47003,6
-0.1128,0.064338,-0.41847,0.080542,-0.10964,-0.31632,0.22133,0.39943,0.18103,-0.36924,-0.65174,-0.26728,-0.2104,0.65202,-0.19867,0.41205,-0.15882,-1.3958,-1.4233,-0.28811,-0.047394,-0.41983,0.48185,-0.4775,-0.49818,-0.63764,-0.78775,-0.11823,-0.19678,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.020493,-0.09507,-0.37511,-0.57295,-0.32859,-0.26431,-0.37234,-0.16374,-0.11229,-0.53624,-0.49164,-0.46084,-0.51402,-0.43655,-0.077529,0.17061,0.025937,1
-0.99236,-1.0697,-0.87621,-0.98453,-0.091183,-0.70184,0.35559,0.26323,0.13829,-0.50533,-0.44535,-0.25672,-0.015313,0.75143,-0.14133,-1.0321,-0.14935,-0.042639,-0.25965,-0.28811,-0.52174,0.020912,0.081244,-0.4775,0.30736,-0.24367,-0.2258,-0.11151,-0.22832,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.42105,-0.35232,0.18512,0.8426,0.27486,-0.26431,0.18756,-0.16374,0.09661,-0.41837,-1.2402,-0.53872,-0.4197,-0.31887,0.63491,-0.21337,-0.57419,6
-0.59869,0.71989,-0.62834,-0.57299,-0.74225,-0.59908,0.89546,-0.41777,-0.33165,-0.36924,-0.61982,-0.11159,-0.3494,0.60231,-0.07481,-1.4156,-0.15822,-1.5374,-1.1549,-0.28811,-0.42592,-1.3013,-0.49029,-0.4775,-0.46942,-0.88616,-0.83647,-0.11823,-0.28285,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.28238,0.90162,-0.43789,-0.33776,-0.4899,-0.54642,-0.14938,0.59593,6
-0.51507,0.83152,-0.27884,-0.36224,-0.5579,-0.44784,0.6721,4.0768,0.1369,-0.64141,-0.78839,0.18922,-0.19975,0.75143,-0.22977,1.9372,-0.15935,0.20401,0.25014,-0.72133,-0.30692,0.020912,-0.02177,0.003369,-0.46138,0.039208,0.15317,-0.12196,-0.20928,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.3624,-0.49478,-0.31241,0.70489,-0.35749,-0.16374,-0.11229,-0.57834,0.99018,-0.54541,-0.55678,-0.4899,-0.78459,0.60176,0.60624,3
-0.16465,-0.034406,-0.56029,0.000055,-0.13415,-0.27003,0.22508,0.39943,0.2341,-0.36924,-0.63811,-0.26728,-0.19133,0.65202,-0.19593,0.42629,-0.15884,-1.3958,-1.4108,-0.28811,-0.065088,-0.41983,0.37158,-0.4775,-0.47929,-0.63764,-0.83308,-0.11823,-0.19436,-0.44033,-0.54705,0.65202,-0.020807,-0.22559,-0.020493,-0.09507,-0.37405,-0.57012,-0.32975,-0.26431,-0.37234,-0.16374,-0.04266,-0.55683,-0.54804,-0.51662,-0.53494,-0.46265,-0.084155,0.11219,0.050465,2
-0.47565,0.43977,-0.50892,-0.35476,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2359,1.3608,0.40439,0.65202,-0.11493,0.57901,-0.1572,0.58673,0.40248,0.99422,0.080881,0.020912,-0.004072,-0.30438,0.16641,0.18967,0.24628,-0.088506,0.12237,-0.24267,-0.67335,0.65202,0.050869,-0.22559,-0.22077,-0.22369,-0.26602,-0.26121,-0.22224,-0.26431,-0.26418,-0.16374,0.026975,-0.55423,0.004867,-0.25487,-0.5323,-0.45935,-0.53923,-0.30315,0.63568,1
0.45211,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.41777,-0.071453,-0.23316,1.5327,-0.21186,0.5297,-2.0818,-0.22599,-1.6163,0.81955,-1.5374,-1.5879,-2.6925,-1.3525,0.38821,-0.022059,0.72468,0.55216,-0.61183,-1.1477,-0.14866,-0.48589,2.7222,0.90551,-2.0818,-0.092482,-0.22559,2.7834,2.8633,0.97198,0.59113,0.85057,-0.26431,0.96061,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.9259,2.2579,-0.46486,-2.1318,2
-0.92849,-1.0293,-0.79931,-0.90731,-0.0389,-0.70564,0.3105,0.26323,0.12025,-0.50533,-0.4377,-0.25672,-0.016954,0.75143,-0.14272,-1.0332,-0.14958,-0.042639,-0.24495,-0.28811,-0.53021,0.020912,0.10024,-0.4775,0.35678,-0.24367,-0.22661,-0.10479,-0.23195,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.42105,-0.35232,0.18301,0.80775,0.27255,-0.26431,0.18544,-0.16374,0.09661,-0.41864,-1.2422,-0.53205,-0.41993,-0.31915,0.65794,-0.23053,-0.59214,6
-0.38748,0.42177,-0.74094,-0.27418,-0.3894,-0.62973,0.59308,-0.009172,-0.19903,0.039015,-0.37207,-0.11159,-0.19261,0.65202,-0.065107,-1.6033,-0.15812,-1.8408,-1.4056,-0.28811,-0.44873,-1.6319,-0.91242,-0.4775,-0.47233,-0.88616,-1.1453,-0.11823,-0.28866,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.22077,-0.22369,-0.41747,-0.65583,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,0.025771,0.67694,-0.42027,0.009299,-0.4899,-0.14484,-0.17008,0.19784,6
-1.1052,-1.3346,-0.98411,-1.0652,-0.18038,-0.39693,0.31586,-0.41777,0.041226,-0.64141,-0.41613,-0.32269,-0.043468,-1.4357,-0.19453,2.5048,-0.15956,0.58673,-0.02207,-1.0896,-0.42931,0.020912,0.055947,-0.4775,-0.54782,0.18967,-0.010046,-0.13538,-0.32638,-0.045005,1.8528,-1.4357,-0.092482,7.5928,1.782,2.606,-0.2226,-0.16797,-0.22686,3.9356,-0.2313,0.17804,-0.11229,-0.57834,-1.9188,-0.54541,-0.55678,-0.4899,0.084699,-0.46486,0.056764,2
-0.15659,-0.009651,-0.60621,0.027089,-0.16099,-0.25454,0.24292,0.39943,0.22349,-0.36924,-0.64621,-0.26728,-0.19659,0.65202,-0.19506,0.48908,-0.15886,-1.1126,-1.2828,-0.28811,-0.051679,-0.86058,0.24048,-0.4775,-0.47833,-0.48372,-0.77271,-0.11823,-0.19009,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.020493,-0.09507,-0.37193,-0.56071,-0.32975,-0.26431,-0.36916,-0.16374,-0.11229,-0.53372,-0.60544,-0.48567,-0.51147,-0.43336,-0.080726,0.13372,0.04043,6
-0.17082,0.83152,0.13257,0.047806,-0.15916,-0.058381,0.16461,-0.41777,-0.19915,-0.50533,0.30875,-0.26464,0.32852,-0.043873,0.073781,-0.36174,-0.099195,0.58673,0.15174,0.51334,0.13058,3.3265,1.5135,2.0471,0.56053,0.51147,0.71135,-0.040745,0.10542,-0.44033,0.33712,-0.043873,-0.092482,-0.22559,-0.42105,-0.35232,-0.015034,0.39241,0.004347,-0.15662,-0.009675,-0.16374,-0.11229,-0.57834,0.99018,-0.20617,-0.55678,-0.4899,-0.78459,0.12992,0.75043,3
-0.37846,0.83152,-0.23966,-0.19953,-0.39967,-0.60651,0.59316,-0.28157,-0.043074,-0.36924,-0.16625,-0.28839,-0.096458,-0.34211,-0.15189,0.23368,-0.14918,0.58673,0.27308,-0.28811,0.021867,0.020912,-0.050558,-0.4775,-0.51717,0.18967,0.01143,-0.12882,-0.22852,-0.44033,0.71605,-0.34211,-0.092482,-0.22559,-0.42105,-0.35232,-0.17495,0.004382,-0.139,-0.15662,-0.1698,-0.16374,-0.11229,-0.55569,0.99018,-0.24215,-0.53378,-0.46121,-0.76154,-0.46486,0.90898,3
-0.92621,-0.80865,-0.89854,-0.89461,-0.82679,-0.40805,0.89609,0.67183,0.15606,-0.64141,-0.61888,-0.23825,-0.15343,0.65202,-0.15604,0.65191,-0.15704,0.58673,0.20895,-0.28811,0.081785,0.020912,0.006076,0.003369,-0.10575,0.18967,0.12167,-0.094832,-0.079859,-0.44033,-0.54705,0.65202,0.19422,-0.22559,-0.42105,-0.35232,-0.24802,-0.086033,-0.21877,-0.048934,-0.26099,1.5451,0.37515,-0.55343,-1.329,-0.54541,-0.53148,-0.45834,-0.30286,-0.047101,0.31939,6
-0.4495,0.44389,-0.47475,-0.32319,-0.406,-0.62094,0.60444,-0.28157,-0.235,2.3525,1.268,1.3608,0.39984,0.70172,-0.11662,0.5717,-0.15718,0.58673,0.38593,0.99422,0.081873,0.020912,0.014059,-0.30438,0.14592,0.18967,0.2453,-0.088506,0.11788,-0.3415,-0.67335,0.70172,0.050869,-0.22559,-0.22077,-0.22369,-0.26497,-0.25933,-0.22108,-0.26431,-0.26312,-0.16374,0.026975,-0.53089,0.02051,-0.25948,-0.53269,-0.45984,-0.54312,-0.22614,0.61607,6
